TICKER,YEAR,ASSETS,LIABILITIES,EQUITY,REVENUE,EXPENSES,NET_INCOME,OPERATING_CF,INVESTING_CF,FINANCING_CF,FREE_CF,NET_MARGIN,ROA,ROE,DEBT_EQUITY
FCIT.L,2023,5629292000.0000,594805000.0000,5034487000.0000,552824000.0000,19980000.0000,532844000.000000,59321000.00000,-69329000.000000,-145482000.000000,59321000.00000,0.964,0.095,0.106,0.118
FCIT.L,2024,6270732000.0000,592210000.0000,5678522000.0000,1019494000.0000,19735000.0000,999759000.000000,58646000.00000,299852000.000000,-357077000.000000,58646000.00000,0.981,0.159,0.176,0.104
FDR.MC,2021,3505950000.0000,1883517000.0000,1614084000.0000,2218578000.0000,1966215000.0000,252363000.000000,342584000.00000,-504102000.000000,18121000.000000,271162000.00000,0.114,0.072,0.156,1.167
FDR.MC,2022,3772945000.0000,2094264000.0000,1669850000.0000,2428437000.0000,2268506000.0000,159931000.000000,120276000.00000,-94351000.000000,-37985000.000000,41907000.00000,0.066,0.042,0.096,1.254
FDR.MC,2023,3507439000.0000,1930870000.0000,1567557000.0000,2083496000.0000,1969669000.0000,113827000.000000,428930000.00000,-94261000.000000,-293289000.000000,364800000.00000,0.055,0.032,0.073,1.232
FDR.MC,2024,3637079000.0000,1979885000.0000,1647183000.0000,2136402000.0000,1998334000.0000,138068000.000000,310602000.00000,-74292000.000000,-190588000.000000,237494000.00000,0.065,0.038,0.084,1.202
FER.MC,2021,24882000000.0000,19053000000.0000,4039000000.0000,6910000000.0000,5712000000.0000,1198000000.000000,810000000.00000,457000000.000000,-2221000000.000000,686000000.00000,0.173,0.048,0.297,4.717
FER.MC,2022,26344000000.0000,19991000000.0000,4113000000.0000,7551000000.0000,7363000000.0000,188000000.000000,1002000000.00000,-732000000.000000,-316000000.000000,907000000.00000,0.025,0.007,0.046,4.860
FER.MC,2023,26318000000.0000,20439000000.0000,3766000000.0000,8514000000.0000,8173000000.0000,341000000.000000,1263000000.00000,-425000000.000000,-1305000000.000000,1177000000.00000,0.040,0.013,0.091,5.427
FER.MC,2024,28999000000.0000,20879000000.0000,6075000000.0000,9147000000.0000,5908000000.0000,3239000000.000000,1293000000.00000,1313000000.000000,-2591000000.000000,1067000000.00000,0.354,0.112,0.533,3.437
FME.DE,2021,34366558000.0000,20387521000.0000,12698783000.0000,17618685000.0000,16649377000.0000,969308000.000000,2489498000.00000,-1196228000.000000,-1024382000.000000,1635138000.00000,0.055,0.028,0.076,1.605
FME.DE,2022,35754114000.0000,20304935000.0000,13989453000.0000,19398017000.0000,18724612000.0000,673405000.000000,2167379000.00000,-734725000.000000,-1617360000.000000,1443391000.00000,0.035,0.019,0.048,1.451
FME.DE,2023,33929808000.0000,19103273000.0000,13620261000.0000,19453617000.0000,18954620000.0000,498997000.000000,2628801000.00000,-544227000.000000,-1858529000.000000,1944205000.00000,0.026,0.015,0.037,1.403
FME.DE,2024,33566579000.0000,17798066000.0000,14576563000.0000,19335909000.0000,18797996000.0000,537913000.000000,2386144000.00000,-84939000.000000,-2569300000.000000,1686786000.00000,0.028,0.016,0.037,1.221
FRE.DE,2021,71962000000.0000,42674000000.0000,18998000000.0000,37520000000.0000,35702000000.0000,1818000000.000000,5078000000.00000,-2817000000.000000,-1452000000.000000,2032000000.00000,0.048,0.025,0.096,2.246
FRE.DE,2022,76400000000.0000,44182000000.0000,20415000000.0000,21532000000.0000,20160000000.0000,1372000000.000000,4198000000.00000,-2607000000.000000,-1604000000.000000,3005000000.00000,0.064,0.018,0.067,2.164
FRE.DE,2023,45284000000.0000,25633000000.0000,18999000000.0000,21067000000.0000,21661000000.0000,-594000000.000000,4456000000.00000,-3187000000.000000,-1377000000.000000,3403000000.00000,-0.028,-0.013,-0.031,1.349
FRE.DE,2024,43550000000.0000,23260000000.0000,19542000000.0000,21833000000.0000,21362000000.0000,471000000.000000,2447000000.00000,-510000000.000000,-2183000000.000000,1524000000.00000,0.022,0.011,0.024,1.190
FRES.L,2021,5767467000.0000,1964795000.0000,3618124000.0000,2703095000.0000,2281886000.0000,421209000.000000,895141000.00000,-501565000.000000,-227316000.000000,303089000.00000,0.156,0.073,0.116,0.543
FRES.L,2022,5914280000.0000,1997343000.0000,3685731000.0000,2432990000.0000,2161093000.0000,271897000.000000,502185000.00000,-514182000.000000,-254108000.000000,-89944000.00000,0.112,0.046,0.074,0.542
FRES.L,2023,5737606000.0000,1670409000.0000,3771852000.0000,2705086000.0000,2471177000.0000,233909000.000000,425922000.00000,-369531000.000000,-495834000.000000,-57487000.00000,0.086,0.041,0.062,0.443
FRES.L,2024,5880458000.0000,1670088000.0000,3855341000.0000,3496385000.0000,3355465000.0000,140920000.000000,1299802000.00000,-465460000.000000,-248277000.000000,929260000.00000,0.040,0.024,0.037,0.433
G.MI,2021,586225000000.0000,554349000000.0000,29308000000.0000,92819000000.0000,89972000000.0000,2847000000.000000,17480000000.00000,-16295000000.000000,-677000000.000000,17480000000.00000,0.031,0.005,0.097,18.915
G.MI,2022,503236000000.0000,474263000000.0000,26650000000.0000,31995000000.0000,29760000000.0000,2235000000.000000,10341000000.00000,-9016000000.000000,-2423000000.000000,9424000000.00000,0.070,0.004,0.084,17.796
G.MI,2023,508611000000.0000,477326000000.0000,28969000000.0000,53731000000.0000,49984000000.0000,3747000000.000000,1732000000.00000,2283000000.000000,-3804000000.000000,1555000000.00000,0.070,0.007,0.129,16.477
G.MI,2024,538647000000.0000,505551000000.0000,30389000000.0000,59677000000.0000,55953000000.0000,3724000000.000000,15383000000.00000,-13817000000.000000,-342000000.000000,15005000000.00000,0.062,0.007,0.123,16.636
GAW.L,2021,,,,,,,,,,,,,,
GAW.L,2022,321100000.0000,86400000.0000,234700000.0000,414800000.0000,286400000.0000,128400000.000000,121500000.00000,-32100000.000000,-103600000.000000,89200000.00000,0.310,0.400,0.547,0.368
GAW.L,2023,326800000.0000,91700000.0000,235100000.0000,470800000.0000,336100000.0000,134700000.000000,192700000.00000,-27100000.000000,-146600000.000000,164400000.00000,0.286,0.412,0.573,0.390
GAW.L,2024,351300000.0000,99900000.0000,251400000.0000,525700000.0000,374600000.0000,151100000.000000,196200000.00000,-30100000.000000,-148500000.000000,163600000.00000,0.287,0.430,0.601,0.397
GEBN.SW,2021,3772200000.0000,1784500000.0000,1987700000.0000,3460500000.0000,2704800000.0000,755700000.000000,998900000.00000,-161800000.000000,-791400000.000000,829500000.00000,0.218,0.200,0.380,0.898
GEBN.SW,2022,3429200000.0000,1932200000.0000,1497000000.0000,3391900000.0000,2685600000.0000,706300000.000000,736000000.00000,-148100000.000000,-881800000.000000,580900000.00000,0.208,0.206,0.472,1.291
GEBN.SW,2023,3556200000.0000,2236100000.0000,1320100000.0000,3083900000.0000,2466900000.0000,617000000.000000,857900000.00000,-190600000.000000,-499700000.000000,660800000.00000,0.200,0.173,0.467,1.694
GEBN.SW,2024,3641000000.0000,2339000000.0000,1302000000.0000,3085500000.0000,2488400000.0000,597100000.000000,847600000.00000,-163500000.000000,-636700000.000000,652300000.00000,0.194,0.164,0.459,1.796
GIVN.SW,2021,11434000000.0000,7493000000.0000,3929000000.0000,6684000000.0000,5863000000.0000,821000000.000000,1288000000.00000,-906000000.000000,-518000000.000000,1032000000.00000,0.123,0.072,0.209,1.907
GIVN.SW,2022,11509000000.0000,7272000000.0000,4232000000.0000,7117000000.0000,6261000000.0000,856000000.000000,948000000.00000,-428000000.000000,-308000000.000000,644000000.00000,0.120,0.074,0.202,1.718
GIVN.SW,2023,11128000000.0000,7130000000.0000,3993000000.0000,6915000000.0000,6022000000.0000,893000000.000000,1373000000.00000,-467000000.000000,-699000000.000000,1098000000.00000,0.129,0.080,0.224,1.786
GIVN.SW,2024,12099000000.0000,7521000000.0000,4578000000.0000,7412000000.0000,6322000000.0000,1090000000.000000,1625000000.00000,-448000000.000000,-1026000000.000000,1332000000.00000,0.147,0.090,0.238,1.643
GLE.PA,2021,1463573000000.0000,1392664000000.0000,65098000000.0000,36248000000.0000,30607000000.0000,5641000000.000000,21006000000.00000,-9998000000.000000,-4458000000.000000,14540000000.00000,0.156,0.004,0.087,21.393
GLE.PA,2022,1484900000000.0000,1411574000000.0000,66970000000.0000,36096000000.0000,34271000000.0000,1825000000.000000,39081000000.00000,-9001000000.000000,-214000000.000000,29502000000.00000,0.051,0.001,0.027,21.078
GLE.PA,2023,1554045000000.0000,1477798000000.0000,65975000000.0000,44359000000.0000,41866000000.0000,2493000000.000000,37423000000.00000,-12073000000.000000,-3902000000.000000,25556000000.00000,0.056,0.002,0.038,22.399
GLE.PA,2024,1573545000000.0000,1493957000000.0000,70256000000.0000,52509000000.0000,48309000000.0000,4200000000.000000,-10098000000.00000,-13743000000.000000,-1273000000.000000,-21531000000.00000,0.080,0.003,0.060,21.264
GLEN.L,2021,127510000000.0000,90593000000.0000,39931000000.0000,203751000000.0000,198777000000.0000,4974000000.000000,8860000000.00000,-541000000.000000,-6520000000.000000,5242000000.00000,0.024,0.039,0.125,2.269
GLEN.L,2022,132583000000.0000,87364000000.0000,49410000000.0000,255984000000.0000,238664000000.0000,17320000000.000000,13659000000.00000,-1719000000.000000,-13200000000.000000,9482000000.00000,0.068,0.131,0.351,1.768
GLEN.L,2023,123869000000.0000,85632000000.0000,43580000000.0000,217829000000.0000,213549000000.0000,4280000000.000000,11036000000.00000,-3555000000.000000,-7486000000.000000,6552000000.00000,0.020,0.035,0.098,1.965
GLEN.L,2024,130460000000.0000,94800000000.0000,40669000000.0000,230944000000.0000,232578000000.0000,-1634000000.000000,10055000000.00000,-11725000000.000000,2142000000.000000,4444000000.00000,-0.007,-0.013,-0.040,2.331
GRF.MC,2021,19233835000.0000,11916737000.0000,5523609000.0000,4933118000.0000,4744392000.0000,188726000.000000,596975000.00000,-854149000.000000,2297679000.000000,281887000.00000,0.038,0.010,0.034,2.157
GRF.MC,2022,21229584000.0000,13253455000.0000,5648523000.0000,6063967000.0000,5878932000.0000,185035000.000000,-1427000.00000,-1996123000.000000,-164901000.000000,-394299000.00000,0.031,0.009,0.033,2.346
GRF.MC,2023,20992103000.0000,13478408000.0000,5368376000.0000,6591977000.0000,6549659000.0000,42318000.000000,218690000.00000,-394719000.000000,171493000.000000,-91630000.00000,0.006,0.002,0.008,2.511
GRF.MC,2024,21405241000.0000,12798216000.0000,5883727000.0000,7212382000.0000,7055462000.0000,156920000.000000,902168000.00000,886667000.000000,-1358714000.000000,530801000.00000,0.022,0.007,0.027,2.175
GSK.L,2021,79103000000.0000,57761000000.0000,15055000000.0000,24696000000.0000,20311000000.0000,4385000000.000000,7952000000.00000,-1777000000.000000,-7589000000.000000,5298000000.00000,0.178,0.055,0.291,3.837
GSK.L,2022,60146000000.0000,50050000000.0000,10598000000.0000,29324000000.0000,14368000000.0000,14956000000.000000,7403000000.00000,-8772000000.000000,823000000.000000,5145000000.00000,0.510,0.249,1.411,4.723
GSK.L,2023,59005000000.0000,46210000000.0000,13347000000.0000,30328000000.0000,25400000000.0000,4928000000.000000,6768000000.00000,-1595000000.000000,-5641000000.000000,4424000000.00000,0.162,0.084,0.369,3.462
GSK.L,2024,59463000000.0000,46377000000.0000,13671000000.0000,31376000000.0000,28801000000.0000,2575000000.000000,6554000000.00000,-1229000000.000000,-4726000000.000000,3572000000.00000,0.082,0.043,0.188,3.392
HEI.DE,2021,33710900000.0000,17051400000.0000,15437200000.0000,18719900000.0000,16960900000.0000,1759000000.000000,2396000000.00000,619800000.000000,-2839700000.000000,884600000.00000,0.094,0.052,0.114,1.105
HEI.DE,2022,33255600000.0000,15631400000.0000,16537900000.0000,21095100000.0000,19498500000.0000,1596600000.000000,2420200000.00000,-1482200000.000000,-2538900000.000000,1085000000.00000,0.076,0.048,0.097,0.945
HEI.DE,2023,35471500000.0000,17096700000.0000,17241300000.0000,21177600000.0000,19248700000.0000,1928900000.000000,3205100000.00000,-1479800000.000000,134600000.000000,1875400000.00000,0.091,0.054,0.112,0.992
HEI.DE,2024,37301700000.0000,17326800000.0000,18795600000.0000,21156400000.0000,19374600000.0000,1781800000.000000,3231700000.00000,-1812700000.000000,-1450100000.000000,1821600000.00000,0.084,0.048,0.095,0.922
HEIA.AS,2021,48850000000.0000,29150000000.0000,17356000000.0000,21941000000.0000,18617000000.0000,3324000000.000000,4181000000.00000,-2277000000.000000,-2883000000.000000,2584000000.00000,0.151,0.068,0.192,1.680
HEIA.AS,2022,52406000000.0000,30486000000.0000,19551000000.0000,28719000000.0000,26037000000.0000,2682000000.000000,4496000000.00000,-2286000000.000000,-3127000000.000000,2485000000.00000,0.093,0.051,0.137,1.559
HEIA.AS,2023,55153000000.0000,32364000000.0000,20056000000.0000,30362000000.0000,28058000000.0000,2304000000.000000,4430000000.00000,-3576000000.000000,-816000000.000000,1753000000.00000,0.076,0.042,0.115,1.614
HEIA.AS,2024,53773000000.0000,31371000000.0000,19581000000.0000,29821000000.0000,28843000000.0000,978000000.000000,5503000000.00000,-2435000000.000000,-2574000000.000000,3038000000.00000,0.033,0.018,0.050,1.602
HEN3.DE,2021,32674000000.0000,12880000000.0000,19715000000.0000,20066000000.0000,18432000000.0000,1634000000.000000,2141000000.00000,-479000000.000000,-1294000000.000000,1494000000.00000,0.081,0.050,0.083,0.653
HEN3.DE,2022,33170000000.0000,13013000000.0000,20083000000.0000,22397000000.0000,21138000000.0000,1259000000.000000,1247000000.00000,-200000000.000000,-1905000000.000000,654000000.00000,0.056,0.038,0.063,0.648
HEN3.DE,2023,31727000000.0000,11728000000.0000,19922000000.0000,21514000000.0000,20196000000.0000,1318000000.000000,3255000000.00000,-684000000.000000,-1754000000.000000,2647000000.00000,0.061,0.042,0.066,0.589
HEN3.DE,2024,35267000000.0000,13445000000.0000,21732000000.0000,21586000000.0000,19579000000.0000,2007000000.000000,3120000000.00000,-2330000000.000000,171000000.000000,2494000000.00000,0.093,0.057,0.092,0.619
HER.MI,2021,14031500000.0000,10614700000.0000,3200200000.0000,10377100000.0000,10043600000.0000,333500000.000000,1045400000.00000,-662600000.000000,-484300000.000000,456700000.00000,0.032,0.024,0.104,3.317
HER.MI,2022,17118500000.0000,13473800000.0000,3398400000.0000,19871300000.0000,19616100000.0000,255200000.000000,35700000.00000,-758400000.000000,1779500000.000000,-673800000.00000,0.013,0.015,0.075,3.965
HER.MI,2023,15080000000.0000,11328400000.0000,3438200000.0000,15410600000.0000,14969200000.0000,441400000.000000,1572700000.00000,-859300000.000000,-1323000000.000000,756900000.00000,0.029,0.029,0.128,3.295
HER.MI,2024,15060600000.0000,11073700000.0000,3680100000.0000,13058400000.0000,12563900000.0000,494500000.000000,853000000.00000,-804600000.000000,-65600000.000000,-7300000.00000,0.038,0.033,0.134,3.009
HEXA-B.ST,2021,14095000000.0000,5330300000.0000,8732100000.0000,4341100000.0000,3539500000.0000,801600000.000000,1323600000.00000,-1166100000.000000,-86500000.000000,898700000.00000,0.185,0.057,0.092,0.610
HEXA-B.ST,2022,16477000000.0000,6612400000.0000,9830200000.0000,5160500000.0000,4152900000.0000,1007600000.000000,1330800000.00000,-1797600000.000000,493300000.000000,763300000.00000,0.195,0.061,0.103,0.673
HEXA-B.ST,2023,16883800000.0000,6837700000.0000,10013900000.0000,5435200000.0000,4576300000.0000,858900000.000000,1370400000.00000,-1030500000.000000,-249300000.000000,743800000.00000,0.158,0.051,0.086,0.683
HEXA-B.ST,2024,17850500000.0000,6654400000.0000,11160900000.0000,5401100000.0000,4377700000.0000,1023400000.000000,1588200000.00000,-710100000.000000,-764100000.000000,955900000.00000,0.189,0.057,0.092,0.596
HIK.L,2021,4372000000.0000,1905000000.0000,2453000000.0000,2553000000.0000,2132000000.0000,421000000.000000,638000000.00000,-238000000.000000,-287000000.000000,409000000.00000,0.165,0.096,0.172,0.777
HIK.L,2022,4471000000.0000,2323000000.0000,2135000000.0000,2517000000.0000,2329000000.0000,188000000.000000,585000000.00000,-607000000.000000,-58000000.000000,360000000.00000,0.075,0.042,0.088,1.088
HIK.L,2023,4680000000.0000,2471000000.0000,2198000000.0000,2875000000.0000,2685000000.0000,190000000.000000,608000000.00000,-333000000.000000,-337000000.000000,404000000.00000,0.066,0.041,0.086,1.124
HIK.L,2024,5133000000.0000,2812000000.0000,2310000000.0000,3127000000.0000,2768000000.0000,359000000.000000,564000000.00000,-381000000.000000,-188000000.000000,329000000.00000,0.115,0.070,0.155,1.217
HLMA.L,2021,,,,,,,,,,,,,,
HLMA.L,2022,2197000000.0000,793900000.0000,1402700000.0000,1525300000.0000,1280900000.0000,244400000.000000,237400000.00000,-134700000.000000,-81900000.000000,197400000.00000,0.160,0.111,0.174,0.566
HLMA.L,2023,2788400000.0000,1189500000.0000,1598800000.0000,1852800000.0000,1618300000.0000,234500000.000000,258000000.00000,-368900000.000000,121000000.000000,212100000.00000,0.127,0.084,0.147,0.744
HLMA.L,2024,2999900000.0000,1263400000.0000,1736500000.0000,2034100000.0000,1765300000.0000,268800000.000000,385000000.00000,-286300000.000000,-119700000.000000,333400000.00000,0.132,0.090,0.155,0.728
HLN.L,2021,34451000000.0000,7971000000.0000,26355000000.0000,9545000000.0000,8155000000.0000,1390000000.000000,1356000000.00000,-33000000.000000,-1236000000.000000,1058000000.00000,0.146,0.040,0.053,0.302
HLN.L,2022,34815000000.0000,18358000000.0000,16331000000.0000,10858000000.0000,9798000000.0000,1060000000.000000,2063000000.00000,-8784000000.000000,6911000000.000000,1735000000.00000,0.098,0.030,0.065,1.124
HLN.L,2023,34055000000.0000,17326000000.0000,16606000000.0000,11302000000.0000,10253000000.0000,1049000000.000000,2100000000.00000,-134000000.000000,-1568000000.000000,1764000000.00000,0.093,0.031,0.063,1.043
HLN.L,2024,34315000000.0000,18091000000.0000,16166000000.0000,11233000000.0000,9791000000.0000,1442000000.000000,2301000000.00000,528000000.000000,-1537000000.000000,1983000000.00000,0.128,0.042,0.089,1.119
HM-B.ST,2021,179781000000.0000,119763000000.0000,60018000000.0000,198967000000.0000,187957000000.0000,11010000000.000000,44619000000.00000,-4078000000.000000,-30185000000.000000,41155000000.00000,0.055,0.061,0.183,1.995
HM-B.ST,2022,182048000000.0000,131291000000.0000,50757000000.0000,223553000000.0000,219987000000.0000,3566000000.000000,24745000000.00000,-7082000000.000000,-25146000000.000000,18734000000.00000,0.016,0.020,0.070,2.587
HM-B.ST,2023,181273000000.0000,133763000000.0000,47428000000.0000,236035000000.0000,227290000000.0000,8745000000.000000,33949000000.00000,-9619000000.000000,-18615000000.000000,24985000000.00000,0.037,0.048,0.184,2.820
