Ticker,Year,OperatingCashFlow,CashFlowFromContinuingOperatingActivities,Net Income From Continuing Operations,DepreciationAmortizationDepletion,DepreciationAndAmortization,OtherNonCashItems,ChangeInWorkingCapital,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInOtherWorkingCapital,TaxesRefundPaid,InvestingCashFlow,CashFlowFromContinuingInvestingActivities,NetInvestmentPurchaseAndSale,PurchaseOfInvestments,SaleOfInvestments,NetPPEPurchaseAndSale,PurchaseOfPPE,SaleOfPPE,NetIntangiblesPurchaseAndSale,PurchaseOfIntangibles,SaleOfIntangibles,NetBusinessPurchaseAndSale,PurchaseOfBusiness,SaleOfBusiness,Net Other Investing Changes,FinancingCashFlow,CashFlowFromContinuingFinancingActivities,NetLongTermDebtIssuance,Net Issuance Payments Of Debt,LongTermDebtIssued,LongTermDebtPayments,Net Common Stock Issuance,Common Stock Issuance,Common Stock Payments,Cash Dividends Paid,Net Other Financing Charges,EndCashPosition,ChangeInCash,EffectOfExchangeRateChanges,BeginningCashPosition,CapitalExpenditure,IssuanceOfCapitalStock,IssuanceOfDebt,RepaymentOfDebt,RepurchaseOfCapitalStock,FreeCashFlow
CCEP.L,2022,2932.0,,1957.0,715.0,816.0,114.0,427.0,31.0,,427.0,-415.0,-645.0,,-196.0,-209.0,13.0,-489.0,-500.0,11.0,143.0,-103.0,143.0,0.0,0.0,13.0,,-2276.0,,-938.0,-1223.0,0.0,-938.0,13.0,13.0,0.0,-763.0,-20.0,1387.0,11.0,-31.0,1407.0,-603.0,13.0,0.0,-938.0,0.0,2329.0
CCEP.L,2023,2806.0,,2203.0,653.0,792.0,120.0,232.0,118.0,,232.0,-509.0,-937.0,,-347.0,-347.0,0.0,-536.0,-672.0,136.0,37.0,,37.0,0.0,0.0,0.0,-9.0,-1822.0,,-465.0,-465.0,694.0,-1159.0,43.0,43.0,,-841.0,-229.0,1419.0,47.0,-15.0,1387.0,-812.0,43.0,694.0,-1159.0,,1994.0
CCEP.L,2024,3061.0,,1936.0,751.0,933.0,187.0,332.0,37.0,,332.0,-561.0,-1957.0,,414.0,-6.0,420.0,-776.0,-791.0,15.0,0.0,,0.0,-1524.0,-1524.0,,3.0,-973.0,,-199.0,-199.0,1008.0,-1207.0,31.0,31.0,,-910.0,511.0,1563.0,131.0,13.0,1419.0,-939.0,31.0,1008.0,-1207.0,,2122.0
CCEP.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCH.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,,,,,,,,,0.0,,,,,,,,,,,0.0,
CCH.L,2021,1142.2,,547.5,330.3,331.3,67.6,195.8,,,195.8,-142.3,-1259.1,,-743.4,-743.4,0.0,-470.7,-506.5,35.8,,,,-43.8,-93.5,49.7,,-322.4,,-4.5,-4.5,129.3,-133.8,19.6,19.6,,-233.6,4.9,782.8,-439.3,6.3,1215.8,-506.5,19.6,129.3,-133.8,,635.7
CCH.L,2022,1234.6,,415.6,403.4,404.8,153.2,126.8,,,126.8,-195.7,-1083.1,,-177.8,-333.4,155.6,-515.9,-523.4,7.5,,,,-398.2,-409.7,11.5,,-198.7,,291.4,291.4,650.0,-358.6,4.7,4.7,0.0,-260.2,-108.8,719.9,-47.2,-15.7,782.8,-523.4,4.7,650.0,-358.6,0.0,711.2
CCH.L,2023,1386.7,,635.7,385.1,386.5,32.4,135.7,,,135.7,-225.8,-268.8,,467.6,-5.9,473.5,-603.5,-610.7,7.2,,,,-166.7,-180.4,13.7,6.7,-412.4,,46.7,46.7,136.4,-89.7,-28.4,14.2,-42.6,-287.2,-8.0,1260.6,705.5,-164.8,719.9,-610.7,14.2,136.4,-89.7,-42.6,776.0
CCH.L,2024,1391.9,,819.7,374.2,375.3,16.8,100.8,,,100.8,-288.6,-820.9,,-309.0,-568.9,259.9,-606.8,-615.4,8.6,,,,12.4,-1.5,13.9,271.6,-205.5,,516.7,516.7,1265.2,-748.5,-176.4,6.6,-183.0,-339.7,-44.9,1548.1,365.5,-78.0,1260.6,-615.4,6.6,1265.2,-748.5,-183.0,776.5
CCH.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFR.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFR.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFR.SW,2022,4638.0,,3390.0,1204.0,1553.0,62.0,81.0,-144.0,707.0,81.0,-434.0,-2278.0,,-1044.0,-13698.0,12654.0,-736.0,-754.0,18.0,-117.0,-117.0,,-235.0,-299.0,64.0,-228.0,-1767.0,,-15.0,-15.0,1.0,-16.0,-8.0,-8.0,,-1041.0,-71.0,4568.0,593.0,195.0,3780.0,-875.0,-8.0,1.0,-16.0,,3763.0
CFR.SW,2023,4491.0,,1392.0,1287.0,1473.0,79.0,-1167.0,-248.0,218.0,-1167.0,-734.0,-2073.0,,-686.0,-15239.0,14553.0,-838.0,-857.0,19.0,-124.0,-124.0,,-378.0,-379.0,1.0,-44.0,-2318.0,,-2.0,-2.0,4.0,-6.0,198.0,198.0,0.0,-1851.0,25.0,4636.0,100.0,-32.0,4568.0,-984.0,198.0,4.0,-6.0,0.0,3507.0
CFR.SW,2024,4696.0,,3359.0,1339.0,1432.0,90.0,-651.0,209.0,-36.0,-651.0,-834.0,-2556.0,,-1181.0,-18718.0,17537.0,-865.0,-873.0,8.0,-137.0,-137.0,0.0,-317.0,-317.0,0.0,-45.0,-1822.0,,6.0,6.0,12.0,-6.0,1018.0,1072.0,-54.0,-2072.0,,4906.0,318.0,-48.0,4636.0,-1021.0,1072.0,12.0,-6.0,-54.0,3675.0
CFR.SW,2025,4443.0,,3434.0,1452.0,1560.0,105.0,-693.0,55.0,128.0,-693.0,-937.0,-1548.0,,-75.0,-20000.0,19925.0,-1035.0,-1040.0,5.0,-120.0,-126.0,6.0,-87.0,-138.0,51.0,-30.0,-2550.0,,-17.0,-17.0,3.0,-20.0,58.0,162.0,-104.0,-1710.0,-71.0,5293.0,345.0,42.0,4906.0,-1180.0,162.0,3.0,-20.0,-104.0,3263.0
CLNX.MC,2020,,,,,,,,,,,,,,,,,,,0.2,,,,,-5111.78,,,,,,,,,,3982.65,-6.51,,,,,,,,3982.65,,,-6.51,
CLNX.MC,2021,1141.17,,-540.31,1676.32,1676.32,608.53,-0.07,253.88,,-0.07,-165.57,-13903.52,,-23.72,-23.72,0.0,-1521.43,-1521.43,-0.32,,,,-12358.36,-12358.36,,,12076.27,,5758.19,5758.19,6263.59,-505.4,6765.68,6765.68,,,,3926.58,-686.08,-39.37,4652.03,-1521.43,6765.68,6263.59,-505.4,,-380.26
CLNX.MC,2022,1829.14,,-502.88,2320.69,2320.69,732.4,-16.8,-49.68,,-16.8,-95.93,-5949.68,,-101.44,-157.83,56.39,-2568.52,-2568.52,,,,,-3390.17,-3390.17,,110.45,1223.72,,2143.68,2143.68,3031.82,-888.14,-322.92,,-322.92,,,1038.18,-2896.82,8.42,3926.58,-2568.52,,3031.82,-888.14,-322.92,-739.37
CLNX.MC,2023,2067.78,,-436.41,1474.11,2619.21,864.08,18.36,17.03,,18.36,-180.59,-1592.29,,-44.2,-55.7,11.51,-2193.78,-2193.78,-66.58,,,,14.93,,14.93,630.75,-205.59,,687.32,687.32,3908.09,-3220.77,-199.71,,-199.71,-40.29,,1292.44,269.9,-15.64,1038.18,-2193.78,,3908.09,-3220.77,-199.71,-126.0
CLNX.MC,2024,2306.57,,-700.93,1501.83,2608.34,918.35,55.51,48.77,,55.51,-198.54,-1176.68,,-34.46,-34.46,0.0,-2030.34,-2030.34,-122.06,,,,-10.69,-10.69,,898.8,-1294.3,,-581.46,-581.46,1219.95,-1801.41,40.1,40.1,,-44.28,-27.33,1082.77,-164.41,-45.26,1292.44,-2030.34,40.1,1219.95,-1801.41,,276.24
CLNX.MC,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNA.L,2020,,,,,,49.0,,,,,,,,,,,,,0.0,,,,,,,-19.0,,,,,,,,,,,-16.0,,,,,,,,,,
CNA.L,2021,1611.0,,954.0,580.0,768.0,12.0,246.0,,,246.0,-140.0,2263.0,,-3.0,-3.0,0.0,-384.0,-420.0,36.0,,,,58.0,-14.0,70.0,2588.0,-938.0,,-706.0,-706.0,,-706.0,1.0,1.0,0.0,,,4328.0,2936.0,-1.0,1393.0,-420.0,1.0,0.0,-706.0,0.0,1191.0
CNA.L,2022,1314.0,,-240.0,510.0,669.0,,-656.0,,,-656.0,-574.0,-566.0,,-398.0,-548.0,150.0,-360.0,-371.0,11.0,,,,86.0,-18.0,104.0,,-917.0,,-365.0,-365.0,1220.0,-1585.0,-48.0,0.0,-48.0,-59.0,,4242.0,-169.0,83.0,4328.0,-371.0,0.0,1220.0,-1585.0,-48.0,943.0
CNA.L,2023,2752.0,,6512.0,395.0,518.0,,244.0,,,244.0,-803.0,115.0,,-49.0,-49.0,0.0,-335.0,-335.0,0.0,,,,12.0,-43.0,55.0,,-1414.0,,-318.0,-318.0,930.0,-1248.0,-607.0,6.0,-613.0,-186.0,,5629.0,1453.0,-66.0,4242.0,-335.0,6.0,930.0,-1248.0,-613.0,2417.0
CNA.L,2024,1149.0,,1703.0,387.0,473.0,,-252.0,,,-252.0,-636.0,493.0,,325.0,-75.0,400.0,-416.0,-416.0,,,,,-88.0,-92.0,4.0,,-1548.0,,-539.0,-539.0,483.0,-1022.0,-507.0,0.0,-507.0,-219.0,,5693.0,94.0,-30.0,5629.0,-416.0,0.0,483.0,-1022.0,-507.0,733.0
CNA.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL.MC,2020,,,,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.05,,,,,,,,,,,-23.05,
COL.MC,2021,268.1,,566.91,8.11,8.11,125.48,31.13,32.98,,31.13,-14.44,40.82,,2.67,0.0,2.67,-2.29,-2.29,,-2.31,-2.31,,,,,,-358.53,,83.57,83.57,1395.0,-1311.43,-44.35,,-44.35,-138.86,-117.55,218.94,-49.61,,268.55,-4.59,,1395.0,-1311.43,-44.35,263.5
COL.MC,2022,255.39,,49.62,8.99,8.99,87.11,-20.91,-8.24,,-20.91,-5.16,-630.41,,-3.06,-3.06,0.0,-4.04,-4.04,,-2.15,-2.15,,,,,,316.04,,580.4,580.4,1085.7,-505.3,0.28,,,-168.47,10.13,159.96,-58.98,,218.94,-6.19,,1085.7,-505.3,,249.21
COL.MC,2023,265.01,,-1177.58,8.83,8.83,93.57,-53.83,-63.39,,-53.83,-2.72,272.31,,3.66,-3.17,6.83,-5.85,-5.85,,-3.53,-3.53,,0.0,,0.0,0.01,-259.48,,-213.5,-213.5,179.2,-392.7,1.45,1.45,,-143.24,212.61,437.79,277.83,,159.96,-9.38,1.45,179.2,-392.7,,255.62
COL.MC,2024,362.41,,390.55,,7.33,41.07,62.26,1.23,,62.26,-0.65,-4.59,,-2.3,-2.68,0.38,-0.96,-0.96,,-3.28,-3.28,,0.24,,0.24,-6.27,-252.89,,-269.57,-269.57,130.0,-399.57,319.3,345.41,-26.12,-180.0,-4.71,542.72,104.93,,437.79,-4.24,345.41,130.0,-399.57,-26.12,358.17
COL.MC,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON.DE,2020,,,,,,,,,,,,,,,,,57.6,,57.6,,,,,,304.3,57.6,,,,,,,,,,-600.0,,,,,,,,,,,
CON.DE,2021,2954.4,,1487.1,2415.0,2415.0,150.8,-475.4,-177.1,,-475.4,-751.2,-1582.0,,,,,,,,,,,218.1,-124.7,342.8,77.7,-1156.7,,-743.2,-743.2,70.7,-813.9,,,,,-44.9,3250.5,215.7,96.1,2938.7,-1877.8,,70.7,-813.9,,1076.6
CON.DE,2022,2295.5,,112.2,3211.2,3211.2,198.0,-969.0,-69.4,,-969.0,-597.2,-2204.9,,,,,,,,,,,-109.1,-109.1,,73.3,653.5,,1447.2,1447.2,1447.2,0.0,,,,-440.0,-13.2,2988.0,744.1,-25.2,2269.1,-2169.1,,1447.2,0.0,,126.4
CON.DE,2023,3328.0,,1194.0,1951.0,2168.0,236.0,95.0,26.0,,95.0,-725.0,-2169.0,,,,,107.0,,107.0,,,,-133.0,-175.0,42.0,-1.0,-1129.0,,-452.0,-452.0,1250.0,-1702.0,,,,-300.0,-46.0,2923.0,30.0,-94.0,2988.0,-2142.0,,1250.0,-1702.0,,1186.0
CON.DE,2024,2934.0,,1200.0,2211.0,2211.0,398.0,-521.0,-474.0,,-521.0,-785.0,-1821.0,,,,,72.0,,72.0,,,,61.0,-13.0,74.0,,-1072.0,,-258.0,-258.0,600.0,-858.0,,,,-440.0,-31.0,2966.0,41.0,3.0,2923.0,-1954.0,,600.0,-858.0,,980.0
CON.DE,2025,258.0,,302.0,272.0,272.0,70.0,-122.0,144.0,,-122.0,-231.0,-435.0,,,,,4.0,,4.0,,,,0.0,0.0,0.0,-164.0,1153.0,,1946.0,1946.0,2546.0,-600.0,,,,-500.0,-234.0,1991.0,976.0,-148.0,1673.0,-275.0,,2546.0,-600.0,,-17.0
CPG.L,2020,,,,,,,,-87.47,,,,,,,,,,,,,,,,,37.3,,,,,,,,,,,-549.28,,,,,,,,,,,
CPG.L,2021,1572.3,,690.15,545.13,651.21,661.95,221.54,,,221.54,-268.54,-976.14,,-22.83,-26.85,4.03,-247.06,-306.13,59.08,-208.12,-208.12,,-232.29,-232.29,,-310.16,-204.09,,-9.4,-9.4,0.0,-9.4,-4.03,0.0,-4.03,,14.77,2223.51,392.07,-33.57,1862.32,-514.25,0.0,0.0,-9.4,-4.03,1058.04
CPG.L,2022,1782.24,,1624.79,464.54,576.21,386.38,-177.55,,,-177.55,-370.74,-975.99,,-43.55,-46.9,3.35,-273.59,-314.91,41.32,-197.65,-197.65,,-285.87,-324.96,39.08,-243.44,-773.87,,424.34,424.34,756.0,-331.66,-481.3,-6.7,-474.6,-466.78,-77.05,1934.12,32.38,52.48,1849.25,-512.56,-6.7,756.0,-331.66,-474.6,1269.68
CPG.L,2023,2536.0,,2245.0,536.0,670.0,624.0,-120.0,,,-120.0,-539.0,-1229.0,,0.0,-4.0,4.0,-367.0,-445.0,78.0,-263.0,-263.0,,-340.0,-398.0,58.0,-380.0,-2580.0,,-542.0,-542.0,1.0,-543.0,-1167.0,-19.0,-1148.0,-796.0,147.0,830.0,-1273.0,169.0,1934.0,-708.0,-19.0,1.0,-543.0,-1148.0,1828.0
CPG.L,2024,3135.0,,2540.0,594.0,744.0,797.0,186.0,,,186.0,-693.0,-1489.0,,328.0,-2.0,330.0,-491.0,-572.0,81.0,-329.0,-329.0,,-568.0,-793.0,225.0,-508.0,-1942.0,,-211.0,-211.0,1381.0,-1592.0,-577.0,0.0,-577.0,-963.0,46.0,553.0,-296.0,59.0,830.0,-901.0,0.0,1381.0,-1592.0,-577.0,2234.0
CPG.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPR.MI,2020,,,,,,2.5,,,,,,,,,-85.1,0.0,,,,,,,,,3.4,-1.7,,,,,,,,,,,,,,,,,,,,,
CPR.MI,2021,483.7,,400.8,79.7,79.7,,70.9,5.0,,70.9,-79.1,-153.2,,-21.4,-21.4,,-135.7,-145.8,10.1,,,,-3.1,-3.8,0.7,0.1,-115.6,,-28.2,-9.1,130.0,-158.2,-2.8,68.2,-71.0,-61.6,-3.8,791.3,214.9,28.3,548.1,-145.8,68.2,130.0,-158.2,-71.0,337.9
CPR.MI,2022,380.4,,511.5,71.7,90.5,,-82.0,-83.9,,-82.0,-141.0,-805.9,,-46.0,-46.0,,-343.2,-355.3,12.1,,,,-431.3,-431.3,2.9,-0.1,38.2,,347.0,270.3,443.8,-96.8,-120.9,7.0,-127.9,-67.6,-2.5,435.4,-387.3,31.5,791.3,-355.3,7.0,443.8,-96.8,-127.9,25.1
CPR.MI,2023,156.5,,540.2,110.2,110.2,,-340.4,-362.2,,-340.4,-195.0,-277.8,,-1.9,-5.3,,-295.7,-315.3,19.6,,,,-3.0,-5.0,2.0,-0.1,319.6,,498.5,447.9,748.5,-250.0,30.4,51.4,-21.0,-67.5,-9.6,620.3,198.3,-13.4,435.4,-315.3,51.4,748.5,-250.0,-21.0,-158.8
CPR.MI,2024,670.5,,392.4,127.7,127.7,,124.7,78.0,,124.7,-85.3,-1601.9,,8.9,,,-440.5,-460.1,19.6,,,,-1208.6,-1208.6,,,981.8,,540.0,609.2,886.6,-346.6,564.6,571.0,-6.4,-78.1,-1.1,666.3,50.4,-4.4,620.3,-460.1,571.0,886.6,-346.6,-6.4,210.4
CPR.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRDA.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.5,-6.9,,,,,,,,615.5,,,-6.9,
CRDA.L,2021,347.7,,468.6,113.3,113.3,-6.2,-102.5,,,-102.5,-111.5,-216.2,,,,,-152.8,-153.0,0.2,-5.7,-5.7,,-58.1,-58.1,0.0,-1.1,-112.6,,37.6,37.6,320.2,-282.6,-2.4,0.0,-2.4,-132.5,-0.7,94.3,18.9,-2.4,77.8,-158.7,0.0,320.2,-282.6,-2.4,189.0
CRDA.L,2022,308.2,,515.1,83.4,120.7,-42.2,-133.8,,,-133.8,-130.8,424.6,,0.0,0.0,,-139.5,-141.2,1.7,-11.2,-11.2,,569.9,-13.7,583.6,0.3,-552.3,,-381.8,-381.8,232.6,-614.4,-7.3,,,-144.4,-1.4,281.6,180.5,6.8,94.3,-152.4,,232.6,-614.4,,155.8
CRDA.L,2023,337.5,,320.0,85.2,126.2,-29.5,29.1,,,29.1,-69.3,-409.8,,-23.9,-23.9,,-176.4,-180.4,4.0,-8.6,-8.6,,-213.9,-213.9,0.0,4.7,-52.4,,125.1,125.1,336.0,-210.9,-9.8,,,-150.7,,150.2,-124.7,-6.7,281.6,-189.0,,336.0,-210.9,,148.5
CRDA.L,2024,319.4,,279.7,93.5,135.8,-10.0,20.9,,,20.9,-55.9,-139.1,,0.0,0.0,,-177.5,-178.4,0.9,-3.4,-3.4,,0.0,0.0,,34.9,-182.6,,-9.0,-9.0,440.4,-449.4,-1.8,,,-152.2,,141.7,-2.3,-6.2,150.2,-181.8,,440.4,-449.4,,137.6
CRDA.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,888.0,,,,,,,,,,,,4.0,,,,,,,,,,
CS.PA,2021,6526.0,,9196.0,,,1330.0,9593.0,4344.0,,9593.0,-1531.0,-8951.0,,4763.0,-73216.0,77979.0,-344.0,-350.0,6.0,,,,-1083.0,-1107.0,24.0,-2834.0,-4333.0,,906.0,906.0,1022.0,-116.0,-1030.0,279.0,-1309.0,-3489.0,-2.0,24371.0,-6758.0,202.0,27516.0,-350.0,279.0,1022.0,-116.0,-1309.0,6176.0
CS.PA,2022,8705.0,,6583.0,,,9243.0,-8875.0,1288.0,,-8875.0,-1343.0,-155.0,,9895.0,-81379.0,91274.0,-365.0,-398.0,33.0,,,,281.0,-34.0,315.0,-283.0,-6291.0,,1823.0,1823.0,3361.0,-1538.0,-3652.0,335.0,-3987.0,-3676.0,,25681.0,2259.0,-464.0,24374.0,-398.0,335.0,3361.0,-1538.0,-3987.0,8307.0
CS.PA,2023,3936.0,,8435.0,,,49.0,1286.0,1418.0,,1286.0,-1035.0,-1590.0,,5325.0,-78287.0,83612.0,-398.0,-419.0,21.0,,,,-855.0,-855.0,,-1662.0,-4345.0,,-194.0,-194.0,1750.0,-1944.0,634.0,2786.0,-2152.0,-3934.0,-2.0,24539.0,-1943.0,-151.0,26632.0,-419.0,2786.0,1750.0,-1944.0,-2152.0,3517.0
CS.PA,2024,12467.0,,9978.0,,,45.0,10380.0,14777.0,,10380.0,-1820.0,-11249.0,,-8547.0,-75938.0,67391.0,-459.0,-476.0,17.0,,,,141.0,-53.0,194.0,1456.0,-7335.0,,776.0,776.0,776.0,0.0,-2754.0,1991.0,-4745.0,-4455.0,-2.0,18113.0,-6706.0,280.0,24539.0,-476.0,1991.0,776.0,0.0,-4745.0,11991.0
CS.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTEC.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,29.8,,,,,,,,-5.6,-5.6,-5.6,,,,,,,,,,,-5.6,
CTEC.L,2021,305.9,,117.6,63.4,210.6,48.0,-31.6,-8.4,,-31.6,-59.2,-206.5,,0.0,0.0,,-94.1,-94.1,0.0,,,,-112.4,-113.8,1.4,,-199.9,,-92.1,-92.1,491.8,-583.9,0.0,0.0,0.0,-85.8,,463.4,-100.5,-1.5,565.4,-94.1,,491.8,-583.9,0.0,211.8
CTEC.L,2022,281.7,,62.9,61.8,209.2,123.7,-72.3,-20.1,20.7,-72.3,-52.9,-348.3,,-30.7,-30.7,,-144.2,-144.2,0.0,,,,-173.4,-173.4,,,-237.1,,-128.3,-128.3,714.2,-842.5,,,,-88.1,,143.8,-303.7,-15.9,463.4,-144.2,,714.2,-842.5,,137.5
CTEC.L,2023,367.4,,130.3,60.2,214.8,88.6,-4.2,7.8,-13.4,-4.2,-35.9,-285.7,,0.0,0.0,,-128.6,-129.2,0.6,,,,-157.1,-157.4,0.3,,-124.0,,9.4,9.4,9.4,0.0,0.0,0.0,0.0,-110.7,,97.6,-42.3,-3.9,143.8,-129.2,,9.4,0.0,0.0,238.2
CTEC.L,2024,396.2,,190.5,63.8,220.8,87.8,3.3,0.2,,3.3,-52.1,-160.8,,-5.0,-5.0,,-119.4,-122.1,2.7,,,,-36.4,-36.4,0.0,,-263.8,,-98.0,-98.0,0.0,-98.0,-10.9,-10.9,-10.9,-130.2,,64.7,-28.4,-4.5,97.6,-122.1,,0.0,-98.0,-10.9,274.1
CTEC.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB1.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.6,,,,,,,,,,
DB1.DE,2021,908.9,,1264.9,293.7,293.7,2.4,-426.9,,-2349.0,-426.9,,-2168.0,,-842.8,-1359.3,516.5,-37.8,-37.8,,-166.8,-168.6,1.8,-1855.0,-1855.0,0.0,734.4,798.7,,643.1,1444.1,999.1,-356.0,8.7,8.7,,-550.6,-40.9,2040.0,-460.4,-6.3,2506.7,-206.4,8.7,3700.1,-2256.0,,702.5
DB1.DE,2022,2483.6,,1563.2,355.6,355.6,17.4,396.1,,1904.1,396.1,,-1406.5,,-806.3,-850.9,44.6,-109.6,-109.6,,-215.5,-215.6,0.1,-171.9,-199.0,27.1,-103.2,-951.1,,1079.3,-261.7,1079.3,0.0,11.9,11.9,,-587.6,-37.8,2111.6,126.0,-37.8,2023.4,-325.2,11.9,2135.3,-2397.0,,2158.4
DB1.DE,2023,2549.1,,1796.8,418.5,418.5,-85.7,180.4,,2160.2,180.4,,-3997.2,,-259.0,-318.1,59.1,-49.5,-49.5,0.0,-218.3,-218.4,0.1,-3843.6,-3843.6,0.0,373.2,2293.4,,2926.8,2930.2,2968.8,-42.0,0.0,0.0,0.0,-661.5,128.2,2955.2,845.3,-1.7,2111.6,-267.9,0.0,3098.7,-168.5,0.0,2281.2
DB1.DE,2024,2410.7,,2046.3,495.8,495.8,-73.9,-248.5,,-470.2,-248.5,,-60.0,,-56.2,-446.2,390.0,-54.6,-58.1,3.5,-302.5,-302.5,0.0,-11.9,-21.0,9.1,365.2,-1353.9,,-157.3,-222.3,0.0,-157.3,-288.4,9.4,-297.8,-697.8,,3923.5,996.8,-28.5,2955.2,-360.6,9.4,0.0,-222.3,-297.8,2050.1
DB1.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBK.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBK.DE,2021,-2952.0,-2953.0,2510.0,,,262.0,-9353.0,8046.0,-17823.0,50913.0,,23595.0,23595.0,25046.0,-54067.0,79113.0,-436.0,-550.0,114.0,,,,-5.0,,,-1010.0,1630.0,1629.0,425.0,425.0,1146.0,-721.0,-311.0,35.0,-346.0,0.0,2020.0,179946.0,22273.0,1345.0,156328.0,-550.0,35.0,1146.0,-721.0,-850.0,-3502.0
DBK.DE,2022,-2113.0,-2114.0,5659.0,,,-117.0,-11557.0,-459.0,12377.0,813.0,,-17175.0,-17176.0,-16214.0,-59858.0,43644.0,-315.0,-337.0,22.0,,,,439.0,,,-1085.0,614.0,614.0,2019.0,2019.0,2716.0,-697.0,-695.0,0.0,-695.0,-406.0,-304.0,165626.0,-18674.0,4354.0,179946.0,-337.0,0.0,2716.0,-697.0,-695.0,-2450.0
DBK.DE,2023,5606.0,5608.0,4892.0,,,218.0,-3590.0,-1384.0,777.0,-3364.0,,-2576.0,-2575.0,-439.0,-43567.0,43128.0,-389.0,-422.0,33.0,,,,-361.0,,,-1387.0,-2852.0,-2853.0,-573.0,-573.0,1432.0,-2005.0,-857.0,0.0,-857.0,-610.0,-587.0,163768.0,178.0,-2036.0,165626.0,-422.0,0.0,1432.0,-2005.0,-1082.0,5184.0
DBK.DE,2024,-28584.0,-28583.0,3505.0,,,-4.0,-37704.0,13990.0,-19800.0,-613.0,,-6781.0,-6782.0,-4902.0,-53063.0,48161.0,-508.0,-528.0,20.0,,,,3.0,,,-1374.0,-646.0,-647.0,-685.0,-685.0,20.0,-705.0,-1126.0,0.0,-1126.0,-883.0,2054.0,130666.0,-36011.0,2910.0,163768.0,-528.0,0.0,20.0,-705.0,-1132.0,-29112.0
DBK.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCC.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCC.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,
DCC.L,2022,451.77,,326.0,205.78,290.12,104.07,-168.73,,,-168.73,-76.29,-867.43,,,,,-170.83,-194.35,23.52,,,,-719.36,-720.13,0.77,,21.49,,223.24,223.24,372.43,-149.18,0.4,0.4,,-160.6,30.94,1326.6,-394.17,3.88,1716.9,-194.35,0.4,372.43,-149.18,,257.42
DCC.L,2023,656.9,,346.8,219.68,330.83,116.8,-13.95,,,-13.95,-97.48,-531.52,,,,,-206.8,-229.44,22.64,,,,-340.47,-340.47,0.0,0.22,-100.16,,209.59,209.59,603.05,-393.47,0.35,0.35,,-177.84,-57.9,1371.21,25.23,19.38,1326.6,-229.44,0.35,603.05,-393.47,,427.46
DCC.L,2024,722.02,,340.54,240.19,354.27,153.74,56.57,,,56.57,-124.06,-525.29,,,,,-223.69,-230.35,6.67,,,,-320.82,-338.49,17.67,2.67,-472.75,,-270.84,-270.84,0.0,-270.84,0.22,0.22,,-188.82,69.18,1072.85,-276.02,-22.34,1371.21,-230.35,0.22,0.0,-270.84,,491.67
DCC.L,2025,582.03,,221.22,253.92,372.07,282.67,-93.76,,,-93.76,-115.88,-338.14,,,,,-169.46,-214.29,44.84,,,,-181.06,-242.46,61.41,0.34,-180.89,,60.21,60.21,809.05,-748.84,0.02,0.02,,-197.35,51.55,1119.43,63.0,-16.41,1072.85,-214.29,0.02,809.05,-748.84,,367.73
