ticker_market,market,name,country,ticket
OMU.L,L,Old Mutual,united kingdom,OMU
RBS.L,L,RBS PLC,united kingdom,RBS
PRU.L,L,Prudential,united kingdom,PRU
PFD.L,L,Premier Foods,united kingdom,PFD
VOD.L,L,Vodafone Group PLC,united kingdom,VOD
BNKR.L,L,Bankers,united kingdom,BNKR
GNK.L,L,Greene King,united kingdom,GNK
BWNG.L,L,N Brown Group,united kingdom,BWNG
MGNS.L,L,Morgan Sindall,united kingdom,MGNS
PFC.L,L,Petrofac,united kingdom,PFC
FERG.L,L,Ferguson,united kingdom,FERG
HOCM.L,L,Hochschild,united kingdom,HOCM
AZN.L,L,AstraZeneca,united kingdom,AZN
JKX.L,L,JKX Oil,united kingdom,JKX
BWY.L,L,Bellway,united kingdom,BWY
LGEN.L,L,Legal & General,united kingdom,LGEN
IMB.L,L,Imperial Brands,united kingdom,IMB
RB.L,L,Reckitt Benckiser,united kingdom,RB
KGF.L,L,Kingfisher,united kingdom,KGF
REL.L,L,Relx,united kingdom,REL
MRW.L,L,Morrison Supermarkets,united kingdom,MRW
CNA.L,L,Centrica,united kingdom,CNA
III.L,L,3I Group,united kingdom,III
WPP.L,L,WPP,united kingdom,WPP
VCTX.L,L,Victrex,united kingdom,VCTX
HRGV.L,L,Hargreaves Lansdown,united kingdom,HRGV
TSCO.L,L,Tesco,united kingdom,TSCO
SLA.L,L,Standard Life Aberdeen,united kingdom,SLA
DGE.L,L,Diageo,united kingdom,DGE
BALF.L,L,Balfour Beatty,united kingdom,BALF
HIK.L,L,Hikma Pharma,united kingdom,HIK
WG.L,L,John Wood,united kingdom,WG
RDSA.L,L,Royal Dutch Shell A,united kingdom,RDSa
FCIT.L,L,F&C Invest,united kingdom,FCIT
INVP.L,L,Investec,united kingdom,INVP
RIO.L,L,Rio Tinto PLC,united kingdom,RIO
JMAT.L,L,Johnson Matthey,united kingdom,JMAT
HFD.L,L,Halfords,united kingdom,HFD
AAL.L,L,Anglo American,united kingdom,AAL
CPI.L,L,Capita,united kingdom,CPI
BNZL.L,L,Bunzl,united kingdom,BNZL
BRBY.L,L,Burberry Group,united kingdom,BRBY
GSK.L,L,GlaxoSmithKline,united kingdom,GSK
BDEV.L,L,Barratt Developments,united kingdom,BDEV
AV.L,L,Aviva,united kingdom,AV
BHPB.L,L,BHP Group,united kingdom,BHPB
SGE.L,L,Sage,united kingdom,SGE
SMWH.L,L,WH Smith,united kingdom,SMWH
PSON.L,L,Pearson,united kingdom,PSON
HMSO.L,L,Hammerson,united kingdom,HMSO
GOG.L,L,Go-Ahead,united kingdom,GOG
TAN.L,L,Tanfield,united kingdom,TAN
ABF.L,L,Associated British Foods,united kingdom,ABF
ISA.L,L,Inmarsat,united kingdom,ISA
TLW.L,L,Tullow Oil,united kingdom,TLW
LSE.L,L,London Stock Exchange,united kingdom,LSE
JDW.L,L,J D Wetherspoon,united kingdom,JDW
CNE.L,L,Cairn,united kingdom,CNE
BAES.L,L,BAE Systems,united kingdom,BAES
ANTO.L,L,Antofagasta,united kingdom,ANTO
SRP.L,L,Serco,united kingdom,SRP
3IN.L,L,3I Infrastructure,united kingdom,3IN
EMG.L,L,Man Group,united kingdom,EMG
TCAPI.L,L,TP ICAP,united kingdom,TCAPI
CPRC.L,L,Carpetright,united kingdom,CPRC
BVIC.L,L,Britvic,united kingdom,BVIC
RR.L,L,Rolls-Royce Holdings,united kingdom,RR
WTB.L,L,Whitbread,united kingdom,WTB
PNN.L,L,Pennon,united kingdom,PNN
TATE.L,L,Tate&Lyle,united kingdom,TATE
KAZ.L,L,KAZ Minerals PLC,united kingdom,KAZ
RSA.L,L,RSA Insurance,united kingdom,RSA
BVS.L,L,Bovis Homes,united kingdom,BVS
PSN.L,L,Persimmon,united kingdom,PSN
QQ.L,L,Qinetiq,united kingdom,QQ
ADML.L,L,Admiral Group,united kingdom,ADML
UU.L,L,United Utilities,united kingdom,UU
ULVR.L,L,Unilever,united kingdom,ULVR
SHI.L,L,SIG,united kingdom,SHI
COB.L,L,Cobham,united kingdom,COB
CRH.L,L,CRH,united kingdom,CRH
GPOR.L,L,Great Portland Estates,united kingdom,GPOR
SSE.L,L,SSE,united kingdom,SSE
STAN.L,L,Standard Chartered,united kingdom,STAN
PAGE.L,L,Pagegroup,united kingdom,PAGE
BLND.L,L,British Land Company,united kingdom,BLND
INF.L,L,Informa,united kingdom,INF
WEIR.L,L,Weir Group,united kingdom,WEIR
DMGOA.L,L,Daily Mail,united kingdom,DMGOa
ASHM.L,L,Ashmore,united kingdom,ASHM
SVT.L,L,Severn Trent,united kingdom,SVT
GFS.L,L,G4S,united kingdom,GFS
TPK.L,L,Travis Perkins,united kingdom,TPK
SJP.L,L,St. James’s Place,united kingdom,SJP
VSVS.L,L,Vesuvius,united kingdom,VSVS
SMIN.L,L,Smiths Group,united kingdom,SMIN
IGG.L,L,IG Group,united kingdom,IGG
DRX.L,L,Drax Group,united kingdom,DRX
BAB.L,L,Babcock International,united kingdom,BAB
MRON.L,L,Melrose Industries,united kingdom,MRON
SDRT.L,L,Schroders,united kingdom,SDRt
SN.L,L,Smith & Nephew,united kingdom,SN
ITRK.L,L,Intertek,united kingdom,ITRK
MAB.L,L,Mitchells Butlers,united kingdom,MAB
MTO.L,L,Mitie,united kingdom,MTO
POG.L,L,Petropavlovsk,united kingdom,POG
AGGK.L,L,Aggreko,united kingdom,AGGK
MNDI.L,L,Mondi,united kingdom,MNDI
ROR.L,L,Rotork,united kingdom,ROR
WMH.L,L,William Hill,united kingdom,WMH
SBRY.L,L,J Sainsbury,united kingdom,SBRY
PFG.L,L,Provident Financial,united kingdom,PFG
FGP.L,L,FirstGroup,united kingdom,FGP
CRDA.L,L,Croda Intl,united kingdom,CRDA
WIN.L,L,Wincanton,united kingdom,WIN
NG.L,L,National Grid,united kingdom,NG
EIGE.L,L,EI Group,united kingdom,EIGE
IMI.L,L,IMI,united kingdom,IMI
KIE.L,L,Kier Group,united kingdom,KIE
PMO.L,L,Premier Oil,united kingdom,PMO
BT.L,L,BT Group,united kingdom,BT
INCH.L,L,Inchcape,united kingdom,INCH
HTG.L,L,Hunting,united kingdom,HTG
SGRO.L,L,Segro,united kingdom,SGRO
SGC.L,L,Stagecoach,united kingdom,SGC
SDR.L,L,Schroders,united kingdom,SDR
ITV.L,L,ITV,united kingdom,ITV
RTO.L,L,Rentokil,united kingdom,RTO
CPG.L,L,Compass,united kingdom,CPG
HAYS.L,L,Hays,united kingdom,HAYS
ICP.L,L,Intermediate Capital,united kingdom,ICP
ULE.L,L,Ultra Electronics,united kingdom,ULE
TPT.L,L,Topps Tiles,united kingdom,TPT
SREI.L,L,Schroder RE,united kingdom,SREI
CCL.L,L,Carnival,united kingdom,CCL
RPT.L,L,Regal,united kingdom,RPT
HSX.L,L,Hiscox,united kingdom,HSX
ASL.L,L,Aberforth Smaller,united kingdom,ASL
SVS.L,L,Savills,united kingdom,SVS
RNK.L,L,Rank Group,united kingdom,RNK
LAND.L,L,Land Securities,united kingdom,LAND
CCC.L,L,Computacenter,united kingdom,CCC
CLDN.L,L,Caledonia Invest,united kingdom,CLDN
MCRO.L,L,Micro Focus,united kingdom,MCRO
SMT.L,L,Scottish Mortgage,united kingdom,SMT
RPS.L,L,RPS Group,united kingdom,RPS
MGGT.L,L,Meggitt,united kingdom,MGGT
HLCL.L,L,Helical Bar,united kingdom,HLCL
RDW.L,L,Redrow,united kingdom,RDW
IWG.L,L,IWG,united kingdom,IWG
TRY.L,L,TR Property,united kingdom,TRY
SXS.L,L,Spectris,united kingdom,SXS
HLMA.L,L,Halma,united kingdom,HLMA
JMG.L,L,JPMorgan EM,united kingdom,JMG
RMV.L,L,Rightmove,united kingdom,RMV
SPD.L,L,Sports Direct Int,united kingdom,SPD
PZC.L,L,PZ Cussons,united kingdom,PZC
KLR.L,L,Keller,united kingdom,KLR
NEX.L,L,National Express,united kingdom,NEX
SAFE.L,L,Safestore,united kingdom,SAFE
GFRD.L,L,Galliford Try,united kingdom,GFRD
IPF.L,L,Intl Personal Finance,united kingdom,IPF
SMDS.L,L,DS Smith,united kingdom,SMDS
CHG.L,L,Chemring,united kingdom,CHG
ESNT.L,L,Essentra,united kingdom,ESNT
RTN.L,L,Restaurant Group,united kingdom,RTN
SHB.L,L,Shaftesbury,united kingdom,SHB
DLAR.L,L,De La Rue,united kingdom,DLAR
GEMD.L,L,GEM Diamonds,united kingdom,GEMD
MLC.L,L,Millennium Copthorne,united kingdom,MLC
PHARP.L,L,Pharos Energy PLC,united kingdom,PHARP
CWR.L,L,Ceres Power,united kingdom,CWR
TW.L,L,Taylor Wimpey,united kingdom,TW
BYG.L,L,Big Yellow,united kingdom,BYG
RCP.L,L,RIT Capital,united kingdom,RCP
RSW.L,L,Renishaw,united kingdom,RSW
BOY.L,L,Bodycote,united kingdom,BOY
EDIN.L,L,Edinburgh Investment,united kingdom,EDIN
SPX.L,L,Spirax-Sarco Engineering,united kingdom,SPX
AGT.L,L,AVI Global,united kingdom,AGT
DTY.L,L,Dignity PLC,united kingdom,DTY
PLI.L,L,Perpetual Income,united kingdom,PLI
PVCS.L,L,PV Crystalox Solar,united kingdom,PVCS
TEM.L,L,Templeton EM,united kingdom,TEM
GRG.L,L,Greggs,united kingdom,GRG
BBA.L,L,BBA Aviation,united kingdom,BBA
ATST.L,L,Alliance Trust,united kingdom,ATST
AVV.L,L,Aveva,united kingdom,AVV
ASOS.L,L,Asos,united kingdom,ASOS
MONY.L,L,Moneysupermarket.Com,united kingdom,MONY
CLLN.L,L,Carillion,united kingdom,CLLN
HSV.L,L,HomeServe,united kingdom,HSV
RCH.L,L,Reach,united kingdom,RCH
ITE.L,L,ITE Group,united kingdom,ITE
ECM.L,L,Electrocomponents,united kingdom,ECM
SCIN.L,L,Scottish Investment,united kingdom,SCIN
AHT.L,L,Ashtead Group,united kingdom,AHT
SPT.L,L,Spirent,united kingdom,SPT
STHR.L,L,Sthree,united kingdom,STHR
MSLH.L,L,Marshalls,united kingdom,MSLH
MERG.L,L,Mears,united kingdom,MERG
SFR.L,L,Severfield-Rowen,united kingdom,SFR
GRI.L,L,Grainger,united kingdom,GRI
NTG.L,L,Northgate,united kingdom,NTG
FXPO.L,L,Ferrexpo,united kingdom,FXPO
UTG.L,L,Unite,united kingdom,UTG
DLN.L,L,Derwent,united kingdom,DLN
RWI.L,L,Renewi,united kingdom,RWI
MUT.L,L,Murray,united kingdom,MUT
FLTRF.L,L,Flutter Entertainment,united kingdom,FLTRF
MNKS.L,L,Monks,united kingdom,MNKS
ADIG.L,L,Aberdeen Diversified Income and Growth Trust,united kingdom,ADIG
WKP.L,L,Workspace,united kingdom,WKP
CTY.L,L,City Of London IT,united kingdom,CTY
MRCH.L,L,Merchants,united kingdom,MRCH
GCC.L,L,C&C,united kingdom,GCC
BEZG.L,L,Beazley,united kingdom,BEZG
ERM.L,L,Euromoney,united kingdom,ERM
TMPL.L,L,Temple Bar,united kingdom,TMPL
PAYP.L,L,PayPoint,united kingdom,PAYP
CTH.L,L,Caretech,united kingdom,CTH
SEY.L,L,Sterling Energy,united kingdom,SEY
WTAN.L,L,Witan,united kingdom,WTAN
SDY.L,L,Speedy Hire,united kingdom,SDY
HSTN.L,L,Hansteen,united kingdom,HSTN
JETX.L,L,JPMorgan European,united kingdom,JETx
ELTA.L,L,Electra,united kingdom,ELTA
RAT.L,L,Rathbone Brothers,united kingdom,RAT
CLSH.L,L,CLS,united kingdom,CLSH
WINEW.L,L,Majestic Wine,united kingdom,WINEW
STUS.L,L,Findel,united kingdom,STUS
JII.L,L,JPMorgan Indian,united kingdom,JII
MYI.L,L,Murray International,united kingdom,MYI
PRM.L,L,Proteome,united kingdom,PRM
HASE.L,L,Hargreaves Services,united kingdom,HASE
FEV.L,L,Fidelity European,united kingdom,FEV
BLVN.L,L,Bowleven,united kingdom,BLVN
OXB.L,L,Oxford BioMedica,united kingdom,OXB
SPHN.L,L,Sopheon PLC,united kingdom,SPHN
SMP.L,L,St.Modwen,united kingdom,SMP
VGAS.L,L,Volga Gas,united kingdom,VGAS
JHD.L,L,James Halstead,united kingdom,JHD
KMR.L,L,Kenmare Resources,united kingdom,KMR
COSG.L,L,Costain,united kingdom,COSG
NUM.L,L,Numis,united kingdom,NUM
SQZ.L,L,Serica,united kingdom,SQZ
REDD.L,L,Redde,united kingdom,REDD
AGRP.L,L,Assura,united kingdom,AGRP
CAL.L,L,Capital Regional,united kingdom,CAL
ACCS.L,L,Accsys,united kingdom,ACCS
MPE.L,L,M.P.Evans,united kingdom,MPE
GOAL.L,L,Goals,united kingdom,GOAL
HEAD.L,L,Headlam,united kingdom,HEAD
LMS.L,L,LMS Capital,united kingdom,LMS
PDG.L,L,Pendragon,united kingdom,PDG
0JYA.L,L,Marathon Petroleum,united kingdom,0JYA
0Y7S.L,L,Johnson Controls,united kingdom,0Y7S
RDSB.L,L,Royal Dutch Shell B,united kingdom,RDSb
RYA.L,L,Ryanair,united kingdom,RYA
UKCM.L,L,UK Commercial Property,united kingdom,UKCM
MARS.L,L,Marston’s,united kingdom,MARS
DOM.L,L,Domino’s Pizza,united kingdom,DOM
888.L,L,888 Holdings,united kingdom,888
INTUP.L,L,Intu Properties,united kingdom,INTUP
FRES.L,L,Fresnillo,united kingdom,FRES
GAZPQ.L,L,Gazprom,united kingdom,GAZPq
EXPN.L,L,Experian,united kingdom,EXPN
RKH.L,L,Rockhopper,united kingdom,RKH
PTEC.L,L,Playtech,united kingdom,PTEC
BKGH.L,L,Berkeley,united kingdom,BKGH
HWDN.L,L,Howden Joinery,united kingdom,HWDN
ENQ.L,L,Enquest,united kingdom,ENQ
ACAA.L,L,Acacia Mining,united kingdom,ACAA
INFAT.L,L,Infrastrata,united kingdom,INFAT
PARA.L,L,Paragon Banking Group,united kingdom,PARA
MRS.L,L,MRS PLC,united kingdom,MRS
OCDO.L,L,Ocado,united kingdom,OCDO
BPCB.L,L,Bahamas Petroleum,united kingdom,BPCB
BSTH.L,L,Borders&Southern,united kingdom,BSTH
GLEN.L,L,Glencore,united kingdom,GLEN
ICAG.L,L,IAG,united kingdom,ICAG
BOCH.L,L,Bank of Cyprus,united kingdom,BOCH
ABCA.L,L,Abcam,united kingdom,ABCA
AVN.L,L,Avanti,united kingdom,AVN
HTCF.L,L,Highbridge Fund,united kingdom,HTCF
BAG.L,L,A.G Barr,united kingdom,BAG
BEG.L,L,Begbies Traynor,united kingdom,BEG
BHGG.L,L,BH Global,united kingdom,BHGG
BHGGU.L,L,BH Global USD,united kingdom,BHGGu
BHMG.L,L,BH Macro,united kingdom,BHMG
BHMGU.L,L,BH Macro USD,united kingdom,BHMGu
BRW.L,L,Brewin Dolphin,united kingdom,BRW
BRWM.L,L,Blackrock World Mining,united kingdom,BRWM
CAPCC.L,L,Capital&Counties,united kingdom,CAPCC
CEY.L,L,Centamin,united kingdom,CEY
CIC.L,L,Conygar Investment,united kingdom,CIC
CPPG.L,L,CPP Group,united kingdom,CPPG
DC.L,L,Dixons Carphone,united kingdom,DC
CWK.L,L,Cranswick,united kingdom,CWK
DJAN.L,L,Daejan,united kingdom,DJAN
DNLM.L,L,Dunelm,united kingdom,DNLM
EFM.L,L,Edinburgh Dragon,united kingdom,EFM
ELM.L,L,Elementis,united kingdom,ELM
EXIL.L,L,Exillon,united kingdom,EXIL
BCPT.L,L,BMO Commercial,united kingdom,BCPT
FCSS.L,L,Fidelity China,united kingdom,FCSS
0P6E.L,L,First Quantum Minerals,united kingdom,0P6E
FSV.L,L,Fidelity Special,united kingdom,FSV
GSS.L,L,Genesis Emerg Mkts,united kingdom,GSS
GKP.L,L,Gulf Keystone,united kingdom,GKP
HICL.L,L,HICL Infrastructure,united kingdom,HICL
HRI.L,L,Herald,united kingdom,HRI
HTGR.L,L,H&T Group,united kingdom,HTGR
IDH.L,L,Immunodiagnostic Systems,united kingdom,IDH
IEM.L,L,Impax Environmental,united kingdom,IEM
INPP.L,L,Intl Public Partnership,united kingdom,INPP
JAI.L,L,JPMorgan Asian,united kingdom,JAI
JAM.L,L,JPMorgan American,united kingdom,JAM
JD.L,L,JD Sports Fashion,united kingdom,JD
JESC.L,L,JPMorgan Euro Small,united kingdom,JESC
JUP.L,L,Jupiter FM,united kingdom,JUP
LAM.L,L,Lamprell,united kingdom,LAM
LRE.L,L,Lancashire,united kingdom,LRE
LMPL.L,L,Londonmetric Property,united kingdom,LMPL
LWDB.L,L,Law Debenture,united kingdom,LWDB
MRCM.L,L,Mercantile Investment Trust,united kingdom,MRCM
MTC.L,L,Mothercare,united kingdom,MTC
NICL.L,L,Nichols,united kingdom,NICL
PCT.L,L,Polar Capital,united kingdom,PCT
PHNX.L,L,Phoenix,united kingdom,PHNX
RPC.L,L,RPC Group,united kingdom,RPC
RWS.L,L,RWS Hldgs,united kingdom,RWS
SDL.L,L,SDL,united kingdom,SDL
SDP.L,L,Schroder Asia Pacific,united kingdom,SDP
SDRY.L,L,Superdry,united kingdom,SDRY
SLN.L,L,Silence Therapeutics,united kingdom,SLN
STOB.L,L,Stobart,united kingdom,STOB
TALK.L,L,Talk Talk,united kingdom,TALK
VOG.L,L,Victoria Oil,united kingdom,VOG
PERE.L,L,Pembridge Resources,united kingdom,PERE
YNGT.L,L,Young & Co’s Brewery,united kingdom,YNGt
AMER.L,L,Amerisur,united kingdom,AMER
A7L.L,L,Amur Minerals,united kingdom,A7L
BZT.L,L,Bezant,united kingdom,BZT
BRSC.L,L,Blackrock Smaller,united kingdom,BRSC
CADP.L,L,Cadogan,united kingdom,CADP
CHARC.L,L,Chariot,united kingdom,CHARC
DVO.L,L,Devro,united kingdom,DVO
HSL.L,L,Henderson Smaller,united kingdom,HSL
IQE.L,L,IQE,united kingdom,IQE
JMI.L,L,JPMorgan Smaller,united kingdom,JMI
JRS.L,L,JPMorgan Russian,united kingdom,JRS
MTU.L,L,MUSCIT,united kingdom,MTU
MUL.L,L,Mulberry,united kingdom,MUL
PDL.L,L,Petra Diamonds,united kingdom,PDL
SCP.L,L,Schroder UK Mid Cap,united kingdom,SCP
SNR.L,L,Senior,united kingdom,SNR
SXX.L,L,Sirius Minerals,united kingdom,SXX
SKG.L,L,Smurfit Kappa,united kingdom,SKG
SLS.L,L,Standard Life UK Smaller,united kingdom,SLS
TEP.L,L,Telecom Plus,united kingdom,TEP
VEC.L,L,Vectura,united kingdom,VEC
DUPD.L,L,Dragon-Ukrainian,united kingdom,DUPD
HAOG.L,L,Hardy Oil,united kingdom,HAOG
IPEL.L,L,Impellam,united kingdom,IPEL
LOOK.L,L,Lookers,united kingdom,LOOK
PAFR.L,L,Pan African Resources,united kingdom,PAFR
POLO.L,L,Polo Resources,united kingdom,POLO
SLEN.L,L,San Leon Energy,united kingdom,SLEN
THRG.L,L,Throgmorton,united kingdom,THRG
TRBG.L,L,Tribal,united kingdom,TRBG
SYNTS.L,L,Synthomer,united kingdom,SYNTS
NANON.L,L,Nanoco,united kingdom,NANON
EVRE.L,L,Evraz,united kingdom,EVRE
POLYP.L,L,Polymetal,united kingdom,POLYP
0QYF.L,L,Comcast,united kingdom,0QYF
0JSJ.L,L,LKQ,united kingdom,0JSJ
0RPW.L,L,Janus Henderson,united kingdom,0RPW
CABC.L,L,Cabot Energy,united kingdom,CABC
0GQY.L,L,MTG A,united kingdom,0GQY
APF.L,L,Anglo Pacific,united kingdom,APF
KCOM.L,L,Kcom Group,united kingdom,KCOM
OXIG.L,L,Oxford Instruments,united kingdom,OXIG
PNL.L,L,Personal Assets,united kingdom,PNL
CCEPC.L,L,Coca-Cola European,united kingdom,CCEPC
PTR.L,L,PetroNeft,united kingdom,PTR
MCMM.L,L,MC Mining,united kingdom,MCMM
FDI.L,L,Firestone,united kingdom,FDI
ALTNA.L,L,Altyn,united kingdom,ALTNA
MGAMM.L,L,Morgan Materials,united kingdom,MGAMM
0K34.L,L,Monster Beverage,united kingdom,0K34
0QYR.L,L,Panasonic,united kingdom,0QYR
PGD.L,L,Patagonia Gold,united kingdom,PGD
ASOA.L,L,Avesoro Resources,united kingdom,ASOA
AVM.L,L,Avocet Mining,united kingdom,AVM
PXSP.L,L,Provexis,united kingdom,PXSP
0N7L.L,L,Carraro,united kingdom,0N7L
0RIH.L,L,Alphabet A,united kingdom,0RIH
TUIT.L,L,Tui,united kingdom,TUIT
DCC.L,L,DCC,united kingdom,DCC
CBRO.L,L,Close Brothers,united kingdom,CBRO
GMRG.L,L,Gaming Realms,united kingdom,GMRG
YNGA.L,L,Young & Co’s Brewery A,united kingdom,YNGa
0QYC.L,L,First Majestic Silver,united kingdom,0QYC
0R0J.L,L,Zynga,united kingdom,0R0J
CODC.L,L,Saint Gobain,united kingdom,CODC
BVAB.L,L,BBVA,united kingdom,BVAB
0TDE.L,L,Telefonica,united kingdom,0TDE
BNC.L,L,Santander,united kingdom,BNC
JARB.L,L,Jardine Matheson,united kingdom,JARB
OEX.L,L,Oilex,united kingdom,OEX
BKY.L,L,Berkeley Energy,united kingdom,BKY
WJA.L,L,Wameja,united kingdom,WJA
OMIN.L,L,Orosur Mining Inc,united kingdom,OMIN
CBUY.L,L,Cloudbuy PLC,united kingdom,CBUY
CALQ.L,L,Caledonia Mining,united kingdom,CALq
EUZ.L,L,Europa Metals,united kingdom,EUZ
GBPQ.L,L,Global Petroleum,united kingdom,GBPq
RMPQ.L,L,Red Emperor Resources,united kingdom,RMPq
SGZ.L,L,Scotgold Resources,united kingdom,SGZ
88E.L,L,88 Energy,united kingdom,88E
WEN.L,L,Wentworth,united kingdom,WEN
SO4.L,L,Salt Lake Potash,united kingdom,SO4
CARRC.L,L,Carr’s Group,united kingdom,CARRC
AGOL.L,L,Ashmore Global Opp,united kingdom,AGOL
PACL.L,L,Pacific Alliance China,united kingdom,PACL
VOF.L,L,Vinacapital Vietnam,united kingdom,VOF
PMEA.L,L,PME African,united kingdom,PMEA
KUBCQ.L,L,Kubera,united kingdom,KUBCq
AOF.L,L,Africa Opportunity,united kingdom,AOF
OPPPP.L,L,Origo PRF,united kingdom,OPPPp
VNHQ.L,L,VietNam Holding,united kingdom,VNHq
TAU.L,L,Tau Capital,united kingdom,TAU
VNLQ.L,L,VinaLand,united kingdom,VNLq
EIH.L,L,EIH,united kingdom,EIH
INME.L,L,Independent News,united kingdom,INME
OGN.L,L,Origin,united kingdom,OGN
SRET.L,L,Sirius RE,united kingdom,SRET
AUK.L,L,Aukett Fitzroy Robinson,united kingdom,AUK
AAS.L,L,Aberdeen Asian Smaller,united kingdom,AAS
CYNL.L,L,City Natural,united kingdom,CYNL
BRMS.L,L,Braemar,united kingdom,BRMS
ANEA.L,L,Anglo-Eastern Plantations,united kingdom,ANEA
BIOGW.L,L,Biotech GT,united kingdom,BIOGW
GFM.L,L,Griffin,united kingdom,GFM
AYM.L,L,Anglesey,united kingdom,AYM
NTAS.L,L,NASCIT,united kingdom,NTAS
DUNE.L,L,Dunedin Enterprise,united kingdom,DUNE
SOST.L,L,Scottish Oriental Smaller,united kingdom,SOST
IPX.L,L,Impax Asset Management,united kingdom,IPX
AMSU.L,L,Advanced Medical,united kingdom,AMSU
PANI.L,L,Pantheon,united kingdom,PANI
CGNR.L,L,Conroy,united kingdom,CGNR
SYMU.L,L,Symphony Environmental,united kingdom,SYMU
WIPA.L,L,Witan Pacific,united kingdom,WIPA
LAS.L,L,London&Associated,united kingdom,LAS
EUTP.L,L,European Investment,united kingdom,EUTP
TSTT.L,L,Touchstar,united kingdom,TSTT
C21.L,L,21St Century,united kingdom,C21
ABD.L,L,Aberdeen New Dawn,united kingdom,ABD
BMTT.L,L,TF & JH Braime,united kingdom,BMTt
PNIG.L,L,Pennant,united kingdom,PNIG
NZX.L,L,Management Consulting,united kingdom,NZX
MACP.L,L,Martin Currie Asia,united kingdom,MACP
TRT.L,L,Transense Technologies,united kingdom,TRT
SUNU.L,L,Surgical Innovations,united kingdom,SUNU
PXOG.L,L,Prospex Oil & Gas,united kingdom,PXOG
LIO.L,L,Liontrust,united kingdom,LIO
SGI.L,L,Stanley Gibbons,united kingdom,SGI
APCL.L,L,Advanced Power,united kingdom,APCL
RGO.L,L,Riverfort Global,united kingdom,RGO
JUS.L,L,Jupiter US Smaller Co,united kingdom,JUS
FIF.L,L,Finsbury Food,united kingdom,FIF
CNCT.L,L,Concurrent Technologies,united kingdom,CNCT
IGRI.L,L,IG Design,united kingdom,IGRI
TIRU.L,L,Tiger,united kingdom,TIRU
SCEU.L,L,Surface Transforms,united kingdom,SCEU
TYM.L,L,Tertiary,united kingdom,TYM
MACT.L,L,Marechale,united kingdom,MACT
PRIMP.L,L,Primorus Investments PLC,united kingdom,PRIMP
WGB.L,L,Walker Greenbank,united kingdom,WGB
PET.L,L,Petrel,united kingdom,PET
FSTP.L,L,First Property,united kingdom,FSTP
LGHT.L,L,Lighthouse,united kingdom,LGHT
PACA.L,L,Pacific Assets,united kingdom,PACA
ARC.L,L,Arcontech,united kingdom,ARC
7DIG.L,L,7Digital Group,united kingdom,7DIG
GNC.L,L,Greencore,united kingdom,GNC
ANSY.L,L,Andrews Sykes,united kingdom,ANSY
STLO.L,L,Stilo,united kingdom,STLO
LSC.L,L,London Security,united kingdom,LSC
REAH.L,L,REA Holdings,united kingdom,REAH
EUA.L,L,Eurasia Mining,united kingdom,EUA
RNWH.L,L,Renew Holdings,united kingdom,RNWH
GHS.L,L,Gresham House Strategic,united kingdom,GHS
UNG.L,L,Universe,united kingdom,UNG
UANC.L,L,Urban&Civic,united kingdom,UANC
CTR.L,L,Charles Taylor,united kingdom,CTR
WEBH.L,L,Webis,united kingdom,WEBH
CRPR.L,L,James Cropper,united kingdom,CRPR
PMGR.L,L,Portmeirion,united kingdom,PMGR
HVT.L,L,Heavitree Brewery,united kingdom,HVT
MIN.L,L,Minoan,united kingdom,MIN
NWMS.L,L,Newmark Security,united kingdom,NWMS
GRAG.L,L,Grafenia,united kingdom,GRAG
D4T4.L,L,D4t4 Solutions,united kingdom,D4T4
SNXS.L,L,Synectics,united kingdom,SNXS
CTID.L,L,Crimson Tide,united kingdom,CTID
SCPA.L,L,Scapa,united kingdom,SCPA
CHCH.L,L,Churchill China,united kingdom,CHCH
C3U.L,L,Christie,united kingdom,C3U
SVE.L,L,Starvest,united kingdom,SVE
IOMG.L,L,Iomart,united kingdom,IOMG
APP.L,L,Park Group,united kingdom,APP
SHRE.L,L,Share,united kingdom,SHRE
AFN.L,L,ADVFN,united kingdom,AFN
ELCO.L,L,Elecosoft,united kingdom,ELCO
AIEA.L,L,Airea,united kingdom,AIEA
PHWK.L,L,PipeHawk,united kingdom,PHWK
GBGP.L,L,GB Group,united kingdom,GBGP
CAME.L,L,Camellia,united kingdom,CAME
PTTD.L,L,Pittards,united kingdom,PTTD
NETC.L,L,Netcall,united kingdom,NETC
BSDB.L,L,BSD Crown,united kingdom,BSDB
RM.L,L,RM,united kingdom,RM
VP.L,L,VP,united kingdom,VP
SLPE.L,L,Standard Life European,united kingdom,SLPE
RQIH.L,L,Randall&Quilter,united kingdom,RQIH
JPGI.L,L,JPM Global Growth,united kingdom,JPGI
EWI.L,L,Edinburgh Worldwide,united kingdom,EWI
JMC.L,L,JPMorgan Chinese,united kingdom,JMC
ASEI.L,L,Aberdeen Standard Equity,united kingdom,ASEI
SOI.L,L,Schroder Oriental,united kingdom,SOI
AFMC.L,L,Aberdeen Frontier Markets,united kingdom,AFMC
KBT.L,L,K3 Business Tech,united kingdom,KBT
QFI.L,L,Quadrise,united kingdom,QFI
BGSC.L,L,Bmo Global Smaller,united kingdom,BGSC
JFJ.L,L,JPMorgan Japanese,united kingdom,JFJ
BRGE.L,L,Blackrock Europe,united kingdom,BRGE
BERI.L,L,Blackrock Energy,united kingdom,BERI
