Ticker,Year,Total Revenue,Net Interest Income,Total Premiums Earned,Total Other Income Expense Net,Interest Expense,Provision for Loan Losses,Selling General Administrative,Other Operating Expenses,Depreciation,Depreciation & Amortization,Depreciation Depletion & Amortization,Gross Profit,Operating Expense,Operating Income,Ebit,Extraordinary Items,Effect Of Accounting Charges,Other Items,Income Before Tax,Tax Provision,Net Income Applicable To Common Shares,Net Income,Net Income From Continuing Ops,Discontinued Operations,Normalized Income,Minority Interest,Preferred Dividends,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares
ENI.MI,2021.0,76575000000.0,-493000000.0,,,4216000000.0,,,,,,,13963000000.0,3167000000.0,10796000000.0,,,,,,4845000000.0,,5821000000.0,,,5529160000.0,,,1.61,1.6,3566000000.0,3573600000.0
ENI.MI,2022.0,132512000000.0,-883000000.0,,,9333000000.0,,,,,,,22778000000.0,2968000000.0,19810000000.0,,,,,,8088000000.0,,13887000000.0,,,13789490180.960588,,,3.96,3.95,3483600000.0,3490000000.0
ENI.MI,2023.0,93717000000.0,-696000000.0,,,8113000000.0,,,,,,,12402000000.0,3385000000.0,9017000000.0,,,,,,5368000000.0,,4771000000.0,,,5151760000.0,,,1.41,1.4,3303800000.0,3327100000.0
ENI.MI,2024.0,88797000000.0,-1265000000.0,,,8980000000.0,,,,,,,10083000000.0,3430000000.0,6653000000.0,,,,,,3725000000.0,,2624000000.0,,,4245840000.0,,,0.79,0.78,3167006396.0,3230351393.0
ENR.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENR.DE,2021.0,28482000000.0,-108000000.0,,,126000000.0,,,75000000.0,,,,3417000000.0,3827000000.0,-410000000.0,,,,,,95000000.0,,-453000000.0,,,-450200000.0,,,-0.63,-0.63,714747000.0,714747000.0
ENR.DE,2022.0,29005000000.0,-30000000.0,,,147000000.0,,,262000000.0,,,,3340000000.0,4018000000.0,-678000000.0,,,,,,108000000.0,,-467000000.0,,,-480600000.0,,,-0.65,-0.65,720827000.0,720827000.0
ENR.DE,2023.0,31119000000.0,-130000000.0,,,289000000.0,,,46000000.0,,,,753000000.0,4093000000.0,-3340000000.0,,,,,,1202000000.0,,-4532000000.0,,,-4532000000.0,,,-5.47,-5.47,828902000.0,828902000.0
ENR.DE,2024.0,34465000000.0,-303000000.0,,,332000000.0,,,84000000.0,,,,4503000000.0,4589000000.0,-86000000.0,,,,,,487000000.0,,1184000000.0,,,-389150000.0,,,1.37,1.35,862804000.0,874685000.0
ENT.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.098,583700000.0,589900000.0
ENT.L,2021.0,3830000000.0,-80800000.0,,,77100000.0,,,343600000.0,,,,2435800000.0,1959600000.0,476200000.0,,,,,,117600000.0,,249300000.0,,,195300000.0,,,0.426,0.422,585700000.0,591100000.0
ENT.L,2022.0,4296900000.0,-90400000.0,,,89000000.0,,,422900000.0,,,,2714700000.0,2103800000.0,610900000.0,,,,,,70000000.0,,24200000.0,,,127753000.0,,,0.041,0.041,588200000.0,592700000.0
ENT.L,2023.0,4769600000.0,-229400000.0,,,241800000.0,,,475500000.0,,,,2907000000.0,2494500000.0,412500000.0,,,,,,36100000.0,,-928600000.0,,,24979000.0,,,-1.507,-1.507,616000000.0,617500000.0
ENT.L,2024.0,5089200000.0,-264200000.0,,,280300000.0,,,430400000.0,,,,3118100000.0,2680800000.0,437300000.0,,,,,,103600000.0,,-452700000.0,,,-124725000.0,,,,,,
EOAN.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOAN.DE,2021.0,77358000000.0,-793000000.0,,,1044000000.0,,,3611000000.0,,,,45000000.0,11717000000.0,-11672000000.0,,,,,,818000000.0,,4691000000.0,,,-11321340000.0,,,1.8,1.8,2608000000.0,2608000000.0
EOAN.DE,2022.0,115660000000.0,455000000.0,,,1625000000.0,,,3650000000.0,,,,8156000000.0,11374000000.0,-3218000000.0,,,,,,-245000000.0,,1831000000.0,,,-1810304000.0,,,0.7,0.7,2609000000.0,2609000000.0
EOAN.DE,2023.0,93686000000.0,-1991000000.0,,,2385000000.0,,,4313000000.0,,,,30871000000.0,12980000000.0,17891000000.0,,,,,,-598000000.0,,517000000.0,,,14172450000.0,,,0.2,0.2,2611000000.0,2611000000.0
EOAN.DE,2024.0,80119000000.0,-1693000000.0,,,2098000000.0,,,4031000000.0,,,,22635000000.0,14098000000.0,8537000000.0,,,,,,1769000000.0,,4531000000.0,,,4180342000.0,,,1.73,1.73,2612000000.0,2612000000.0
EPI-A.ST,2021.0,39645000000.0,-63000000.0,,,136000000.0,,,117000000.0,,,,15453000000.0,6700000000.0,8753000000.0,,,,,,1895000000.0,,7058000000.0,,,6905723000.0,,,5.85,5.84,1206305000.0,1208070000.0
EPI-A.ST,2022.0,49694000000.0,-3000000.0,,,221000000.0,,,70000000.0,,,,19019000000.0,8107000000.0,10912000000.0,,,,,,2367000000.0,,8397000000.0,,,8439900000.0,,,6.96,6.95,1206330000.0,1207689000.0
EPI-A.ST,2023.0,60343000000.0,-278000000.0,,,580000000.0,,,108000000.0,,,,23146000000.0,10019000000.0,13127000000.0,,,,,,2777000000.0,,9431000000.0,,,9277946000.0,,,7.82,7.81,1206475000.0,1207425000.0
EPI-A.ST,2024.0,63604000000.0,-609000000.0,,,932000000.0,,,95000000.0,,,,22946000000.0,11138000000.0,11808000000.0,,,,,,2683000000.0,,8731000000.0,,,8524450000.0,,,7.23,7.23,1207844000.0,1208363000.0
EQT.ST,2020.0,,,,,4700000.0,,,,,,,,,,,,,,,,,,,,,,,0.398,0.398,953209150.0,953619051.0
EQT.ST,2021.0,1596000000.0,-11000000.0,,,8000000.0,,,184000000.0,,,,1235300000.0,357600000.0,877700000.0,,,,,,-30800000.0,,909400000.0,,,908700000.0,,,0.929,0.928,978676908.0,978931156.0
EQT.ST,2022.0,1497300000.0,-39700000.0,,,43800000.0,,,208400000.0,,,,893900000.0,585200000.0,308700000.0,,,,,,86900000.0,,176300000.0,,,176200000.0,,,0.171,0.171,1031955891.0,1032594481.0
EQT.ST,2023.0,2122000000.0,-35000000.0,,,57100000.0,,,160000000.0,,,,1417000000.0,667000000.0,750000000.0,,,,,,100000000.0,,168000000.0,,,455599277.978339,,,0.142,0.142,1185754323.0,1186434306.0
EQT.ST,2024.0,2653000000.0,-5000000.0,,,,,,159000000.0,,,,1809000000.0,693000000.0,1116000000.0,,,,,,123000000.0,,776000000.0,,,958994438.264739,,,,,,
ERF.PA,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERF.PA,2021.0,6717700000.0,-185500000.0,,,95000000.0,,,38200000.0,,,,4568000000.0,3292700000.0,1275300000.0,,,,,,273600000.0,,782600000.0,,,795419300.0,,,4.09,3.9,191500000.0,200600000.0
ERF.PA,2022.0,6712100000.0,-103900000.0,,,105600000.0,,,16400000.0,,,,4485100000.0,3701900000.0,783200000.0,,,,,,174200000.0,,610200000.0,,,507325200.0,,,3.17,3.07,192500000.0,199000000.0
ERF.PA,2023.0,6514600000.0,-117800000.0,,,129400000.0,,,50300000.0,,,,4363500000.0,3816700000.0,546800000.0,,,,,,115500000.0,,310200000.0,,,322704400.0,,,1.61,1.57,192900000.0,197900000.0
ERF.PA,2024.0,6951000000.0,-131500000.0,,,150800000.0,,,46000000.0,,,,4712200000.0,3986000000.0,726200000.0,,,,,,149100000.0,,406400000.0,,,437506700.0,,,2.13,2.09,190600000.0,194500000.0
ERIC-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIC-B.ST,2021.0,232314000000.0,-993000000.0,,,1213000000.0,,,497000000.0,,,,100749000000.0,69528000000.0,31221000000.0,,,,,,6270000000.0,,22694000000.0,,,23258348000.0,,,6.82,6.81,3329000000.0,3332000000.0
ERIC-B.ST,2022.0,271546000000.0,-1006000000.0,,,1797000000.0,,,3549000000.0,,,,113295000000.0,86539000000.0,26756000000.0,,,,,,5497000000.0,,18724000000.0,,,19623766000.0,,,5.62,5.62,3330000000.0,3330000000.0
ERIC-B.ST,2023.0,263351000000.0,-2037000000.0,,,3263000000.0,,,-300000000.0,,,,101602000000.0,89619000000.0,11983000000.0,,,,,,2785000000.0,,-26446000000.0,,,64866000.0,,,-7.94,-7.94,3330000000.0,3330000000.0
ERIC-B.ST,2024.0,247880000000.0,-1506000000.0,,,3554000000.0,,,-2043000000.0,,,,109365000000.0,103128000000.0,6237000000.0,,,,,,2215000000.0,,20000000.0,,,1525424000.0,,,0.01,0.01,3332000000.0,3339000000.0
ESSITY-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESSITY-B.ST,2021.0,101466000000.0,-600000000.0,,,645000000.0,,,,,,,29144000000.0,18742000000.0,10402000000.0,,,,,,2398000000.0,,8620000000.0,,,6392350000.0,,,12.27,12.27,702300000.0,702300000.0
ESSITY-B.ST,2022.0,131320000000.0,-1329000000.0,,,1380000000.0,,,,,,,32026000000.0,23027000000.0,8999000000.0,,,,,,2006000000.0,,5567000000.0,,,5071172000.0,,,7.93,7.93,702300000.0,702300000.0
ESSITY-B.ST,2023.0,147147000000.0,-2287000000.0,,,2617000000.0,,,,,,,43171000000.0,26770000000.0,16401000000.0,,,,,,3275000000.0,,9554000000.0,,,10288328000.0,,,13.6,13.6,702300000.0,702300000.0
ESSITY-B.ST,2024.0,145546000000.0,-1915000000.0,,,2270000000.0,,,,,,,47134000000.0,28461000000.0,18673000000.0,,,,,,4331000000.0,,20888000000.0,,,12220655000.0,,,29.83,29.83,700300000.0,700300000.0
EVO.ST,2020.0,,,,,,,,,,,,572250000.0,,,,,,,,,,,,,,,,,,,
EVO.ST,2021.0,1068777000.0,-2960000.0,,,2800000.0,,,126962000.0,,,,1094732000.0,414773000.0,654004000.0,,,,,,42056000.0,,605435000.0,,,605435000.0,,,2.83,2.73,213714575.0,221818828.0
EVO.ST,2022.0,1456737000.0,138000.0,,,4610000.0,,,158699000.0,,,,,548675000.0,908062000.0,,,,,,63232000.0,,843361000.0,,,843361000.0,,,3.95,3.88,213267500.0,217505567.0
EVO.ST,2023.0,1798601000.0,9262000.0,,,5011000.0,,,175567000.0,,,,1844411000.0,701681000.0,1142730000.0,,,,,,77749000.0,,1070858000.0,,,1070858000.0,,,5.01,4.93,213566498.0,217069145.0
EVO.ST,2024.0,2063085000.0,15676000.0,,,6370000.0,,,214089000.0,,,,2112282000.0,843787000.0,1268495000.0,,,,,,194909000.0,,1244015000.0,,,1113349830.0,,,5.94,5.91,209562751.0,210473394.0
EXO.AS,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXO.AS,2021.0,33617000000.0,-169000000.0,,,169000000.0,,,,,,,7638000000.0,4496000000.0,3142000000.0,,,,,,1302000000.0,,1717000000.0,,,1817820000.0,,,7.803,7.792,220077794.0,220077794.0
EXO.AS,2022.0,41845000000.0,-620000000.0,,,620000000.0,,,,,,,9506000000.0,5398000000.0,4108000000.0,,,,,,1060000000.0,,4227000000.0,,,2905111000.0,,,18.376,18.103,230033000.0,233255000.0
EXO.AS,2023.0,44742000000.0,-649000000.0,,,1023000000.0,,,,,,,11308000000.0,5988000000.0,5320000000.0,,,,,,1095000000.0,,4194000000.0,,,4040759908.536585,,,18.72,18.38,224047000.0,227654000.0
EXO.AS,2024.0,0.0,-69000000.0,,,113000000.0,,,,,,,0.0,58000000.0,-58000000.0,,,,,,91000000.0,,14671000000.0,,,921000000.0,,,68.27,67.0,214883000.0,218957000.0
EXPN.L,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPN.L,2022.0,6288000000.0,-110000000.0,,,125000000.0,,,445000000.0,,,,2975000000.0,1606000000.0,1369000000.0,,,,,,296000000.0,,1165000000.0,,,977280000.0,,,1.275,1.265,914000000.0,921000000.0
EXPN.L,2023.0,6619000000.0,-124000000.0,,,137000000.0,,,659000000.0,,,,3168000000.0,1903000000.0,1265000000.0,,,,,,401000000.0,,770000000.0,,,737100000.0,,,0.842,0.836,914000000.0,921000000.0
EXPN.L,2024.0,7097000000.0,-142000000.0,,,157000000.0,,,468000000.0,,,,3415000000.0,1721000000.0,1694000000.0,,,,,,348000000.0,,1199000000.0,,,1199000000.0,,,1.313,1.302,913000000.0,921000000.0
EXPN.L,2025.0,7523000000.0,-246000000.0,,,178000000.0,,,522000000.0,,,,3599000000.0,1816000000.0,1783000000.0,,,,,,379000000.0,,1166000000.0,,,1158450000.0,,,1.276,1.265,914000000.0,922000000.0
EZJ.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZJ.L,2021.0,1458000000.0,-118000000.0,,,118000000.0,,,272000000.0,,,,-663000000.0,247000000.0,-910000000.0,,,,,,-178000000.0,,-858000000.0,,,-843096000.0,,,-1.59,-1.59,539000000.0,539000000.0
EZJ.L,2022.0,5769000000.0,-122000000.0,,,143000000.0,,,665000000.0,,,,801000000.0,828000000.0,-27000000.0,,,,,,-39000000.0,,-169000000.0,,,-173065000.0,,,-0.224,-0.224,753000000.0,753000000.0
EZJ.L,2023.0,8171000000.0,-48000000.0,,,180000000.0,,,705000000.0,,,,1379000000.0,926000000.0,453000000.0,,,,,,108000000.0,,324000000.0,,,324000000.0,,,0.431,0.427,751000000.0,758000000.0
EZJ.L,2024.0,9309000000.0,9000000.0,,,132000000.0,,,767000000.0,,,,1560000000.0,971000000.0,589000000.0,,,,,,150000000.0,,452000000.0,,,452000000.0,,,0.603,0.596,749000000.0,759000000.0
FBK.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531,0.53,608966126.0,610216041.0
FBK.MI,2021.0,947640000.0,243149000.0,,,7449000.0,,,198324000.0,,,,,451466000.0,,,,,,,113692000.0,,380711000.0,,,380780303.766361,,,0.624,0.623,609692634.0,611147018.0
FBK.MI,2022.0,1085736000.0,337549000.0,,,19723000.0,,,153298000.0,,,,,475640000.0,,,,,,,175857000.0,,428505000.0,,,429783363.820028,,,0.703,0.701,609932199.0,611424585.0
FBK.MI,2023.0,1404472000.0,683788000.0,,,94613000.0,,,193056000.0,,,,,525308000.0,,,,,,,263137000.0,,609101000.0,,,611241349.95609,,,1.0,1.0,610410519.0,611794654.0
FBK.MI,2024.0,1523534000.0,708719000.0,,,121332000.0,,,221492000.0,,,,,581861000.0,,,,,,,286999000.0,,652285000.0,,,652528057.211663,,,,,,
FCIT.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938,0.938,540641336.0,540641336.0
FCIT.L,2021.0,930713000.0,-11106000.0,,,11113000.0,,,300000.0,,,,,3557000.0,,,,,,,7878000.0,,919278000.0,,,919278000.0,,,1.7273,1.7273,532196543.0,532196543.0
FCIT.L,2022.0,-474830000.0,-12014000.0,,,13981000.0,,,339000.0,,,,,5613000.0,,,,,,,10934000.0,,-491377000.0,,,-491377000.0,,,-0.9422,-0.9422,521526881.0,521526881.0
FCIT.L,2023.0,552824000.0,-5744000.0,,,13841000.0,,,68000.0,,,,,5795000.0,,,,,,,14185000.0,,532844000.0,,,532844000.0,,,1.0329,1.0329,515891788.0,515891788.0
FCIT.L,2024.0,1019494000.0,-10842000.0,,,13731000.0,,,79000.0,,,,,5818000.0,,,,,,,13917000.0,,999759000.0,,,999759000.0,,,,,,
FDR.MC,2021.0,2218578000.0,-39914000.0,,,36080000.0,,,137200000.0,,,,1202260000.0,817654000.0,384606000.0,,,,,,81521000.0,,252363000.0,,,253322437.255733,,,1.32438,1.32438,190552025.0,190552025.0
FDR.MC,2022.0,2428437000.0,-69689000.0,,,54051000.0,,,152450000.0,,,,1279707000.0,975655000.0,304052000.0,,,,,,60710000.0,,159931000.0,,,156583974.510579,,,0.84807,0.84807,188581855.0,188581855.0
FDR.MC,2023.0,2083496000.0,-73547000.0,,,67553000.0,,,144246000.0,,,,1144569000.0,894542000.0,250027000.0,,,,,,41293000.0,,113827000.0,,,121879421.830737,,,0.60023,0.60023,189638263.0,189638263.0
FDR.MC,2024.0,2136402000.0,-67545000.0,,,63395000.0,,,164389000.0,,,,1248473000.0,980811000.0,267662000.0,,,,,,51032000.0,,138068000.0,,,143132609.522034,,,0.72731,0.72731,189833227.0,189833227.0
FER.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FER.MC,2021.0,6910000000.0,-263000000.0,,,277000000.0,,,3356000000.0,,,,5825000000.0,5486000000.0,339000000.0,,,,,,-9000000.0,,1198000000.0,,,157350000.0,,,1.63,1.63,731772000.0,731772000.0
FER.MC,2022.0,7551000000.0,-259000000.0,,,354000000.0,,,3474000000.0,,,,6354000000.0,5925000000.0,429000000.0,,,,,,30000000.0,,188000000.0,,,180768000.0,,,0.25,0.25,723477000.0,723477000.0
FER.MC,2023.0,8514000000.0,-254000000.0,,,467000000.0,,,4141000000.0,,,,7467000000.0,6876000000.0,591000000.0,,,,,,115000000.0,,341000000.0,,,277092000.0,,,0.46,0.46,728255000.0,728255000.0
FER.MC,2024.0,9147000000.0,-309000000.0,,,477000000.0,,,4219000000.0,,,,8032000000.0,7131000000.0,901000000.0,,,,,,145000000.0,,3239000000.0,,,545640000.0,,,4.47,4.47,724191000.0,724191000.0
FME.DE,2021.0,17618685000.0,-280429000.0,,,353599000.0,,,-80110000.0,,,,4773029000.0,2913503000.0,1859526000.0,,,,,,352833000.0,,969308000.0,,,1046404379.71042,,,3.31,3.31,292944732.0,292944732.0
FME.DE,2022.0,19398017000.0,-292476000.0,,,360139000.0,,,39961000.0,,,,4893689000.0,3438955000.0,1454734000.0,,,,,,324954000.0,,673405000.0,,,789028420.0,,,2.3,2.3,293246430.0,293246430.0
FME.DE,2023.0,19453617000.0,-336423000.0,,,424640000.0,,,20055000.0,,,,4925005000.0,3448361000.0,1476644000.0,,,,,,300557000.0,,498997000.0,,,661351619.0,,,1.7,1.7,293413449.0,293413449.0
FME.DE,2024.0,19335909000.0,-335469000.0,,,407044000.0,,,-37040000.0,,,,4756652000.0,3289272000.0,1467380000.0,,,,,,316056000.0,,537913000.0,,,685024860.0,,,1.83,1.83,293413449.0,293413449.0
FRE.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRE.DE,2021.0,37520000000.0,-506000000.0,,,630000000.0,,,276000000.0,,,,10311000000.0,6153000000.0,4158000000.0,,,,,,833000000.0,,1818000000.0,,,1818000000.0,,,3.26,3.26,558061878.0,558156325.0
FRE.DE,2022.0,21532000000.0,-215000000.0,,,345000000.0,,,211000000.0,,,,5403000000.0,3591000000.0,1812000000.0,,,,,,375000000.0,,1372000000.0,,,477000000.0,,,2.44,2.44,561264305.0,561264305.0
FRE.DE,2023.0,21067000000.0,-398000000.0,,,519000000.0,,,517000000.0,,,,4971000000.0,3788000000.0,1183000000.0,,,,,,485000000.0,,-594000000.0,,,1394000000.0,,,-1.05,-1.05,563237277.0,563237277.0
FRE.DE,2024.0,21833000000.0,-432000000.0,,,547000000.0,,,329000000.0,,,,5378000000.0,3596000000.0,1782000000.0,,,,,,521000000.0,,471000000.0,,,1042000000.0,,,0.84,0.84,563237277.0,563237277.0
FRES.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRES.L,2021.0,2703095000.0,-52876000.0,,,60914000.0,,,152115000.0,,,,936925000.0,277020000.0,659905000.0,,,,,,173036000.0,,421209000.0,,,417774550.0,,,0.572,0.572,736894000.0,736894000.0
FRES.L,2022.0,2432990000.0,-55161000.0,,,78877000.0,,,188984000.0,,,,536020000.0,241879000.0,294141000.0,,,,,,-59720000.0,,271897000.0,,,266451370.0,,,0.369,0.369,736894000.0,736894000.0
FRES.L,2023.0,2705086000.0,-38223000.0,,,84539000.0,,,201486000.0,,,,503238000.0,337879000.0,165359000.0,,,,,,-174282000.0,,233909000.0,,,244525900.0,,,0.317,0.317,736894000.0,736894000.0
FRES.L,2024.0,3496385000.0,-26635000.0,,,70416000.0,,,181418000.0,,,,1246273000.0,330747000.0,915526000.0,,,,,,517211000.0,,140920000.0,,,247687500.0,,,0.191,0.191,736893589.0,736893589.0
G.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.MI,2021.0,92819000000.0,-736000000.0,,,736000000.0,,,-399000000.0,,,,,,,,,,,,1384000000.0,,2847000000.0,,,3558262000.0,,,1.81,1.79,1573173478.0,1589405240.0
G.MI,2022.0,31995000000.0,-608000000.0,,,608000000.0,,,150000000.0,,,,,,,,,,,,1378000000.0,,2235000000.0,,,2822600000.0,,,1.42,1.41,1570223226.0,1586454988.0
G.MI,2023.0,53731000000.0,-717000000.0,,,793000000.0,,,1088000000.0,,,,,,,,,,,,1536000000.0,,3747000000.0,,,3954608000.0,,,2.429417,2.429417,1542345040.0,1542345040.0
G.MI,2024.0,59677000000.0,-1066000000.0,,,1150000000.0,,,1106000000.0,,,,,,,,,,,,1843000000.0,,3724000000.0,,,4141550000.0,,,2.42,2.42,1538690704.0,1539534441.0
GAW.L,2022.0,414800000.0,-600000.0,,,800000.0,,,,,,,287400000.0,130300000.0,157100000.0,,,,,,28100000.0,,128400000.0,,,128400000.0,,,3.913,3.906,32813000.0,32873000.0
GAW.L,2023.0,470800000.0,400000.0,,,900000.0,,,,,,,321600000.0,151400000.0,170200000.0,,,,,,35900000.0,,134700000.0,,,134700000.0,,,4.097,4.094,32881000.0,32898000.0
GAW.L,2024.0,525700000.0,1200000.0,,,1300000.0,,,,,,,374500000.0,172700000.0,201800000.0,,,,,,51900000.0,,151100000.0,,,151100000.0,,,4.588,4.582,32935000.0,32977000.0
GAW.L,2025.0,617500000.0,1500000.0,,,1400000.0,,,,,,,445000000.0,183700000.0,261300000.0,,,,,,66700000.0,,196100000.0,,,196100000.0,,,5.949,5.935,32963000.0,33041000.0
GEBN.SW,2021.0,3460500000.0,-8200000.0,,,6400000.0,,,297300000.0,,,,2463700000.0,1562100000.0,901600000.0,,,,,,132600000.0,,755700000.0,,,755700000.0,,,21.34,21.16,35409000.0,35711000.0
GEBN.SW,2022.0,3391900000.0,-8200000.0,,,9600000.0,,,354300000.0,,,,2317400000.0,1562400000.0,755000000.0,,,,,,34600000.0,,706300000.0,,,706300000.0,,,20.48,20.41,34493000.0,34607000.0
GEBN.SW,2023.0,3083900000.0,-18300000.0,,,23000000.0,,,282300000.0,,,,2197200000.0,1428700000.0,768500000.0,,,,,,124800000.0,,617000000.0,,,617000000.0,,,18.39,18.35,33557000.0,33629000.0
GEBN.SW,2024.0,3085500000.0,-23900000.0,,,28800000.0,,,290800000.0,,,,2247900000.0,1486100000.0,761800000.0,,,,,,140300000.0,,597100000.0,,,597100000.0,,,18.06,18.0,33052000.0,33179000.0
GIVN.SW,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.59,79.96,9219217.0,9291805.0
GIVN.SW,2021.0,6684000000.0,-98000000.0,,,94000000.0,,,56000000.0,,,,2855000000.0,1761000000.0,1094000000.0,,,,,,144000000.0,,821000000.0,,,885600000.0,,,89.03,88.37,9221607.0,9290859.0
GIVN.SW,2022.0,7117000000.0,-88000000.0,,,100000000.0,,,60000000.0,,,,2762000000.0,1667000000.0,1095000000.0,,,,,,72000000.0,,856000000.0,,,1027120000.0,,,92.83,92.51,9221616.0,9253148.0
GIVN.SW,2023.0,6915000000.0,-127000000.0,,,120000000.0,,,127000000.0,,,,2846000000.0,1738000000.0,1108000000.0,,,,,,96000000.0,,893000000.0,,,976700000.0,,,96.81,96.47,9224443.0,9256305.0
GIVN.SW,2024.0,7412000000.0,-122000000.0,,,121000000.0,,,91000000.0,,,,3271000000.0,1874000000.0,1397000000.0,,,,,,223000000.0,,1090000000.0,,,1016960000.0,,,,,,
GLE.PA,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLE.PA,2021.0,36248000000.0,10718000000.0,,,9872000000.0,,,5172000000.0,,,,,27649000000.0,,,,,,,1697000000.0,,5641000000.0,,,5588764000.0,,,5.97,5.97,846261490.0,846261490.0
GLE.PA,2022.0,36096000000.0,12841000000.0,,,17897000000.0,,,6318000000.0,,,,,30225000000.0,,,,,,,1483000000.0,,1825000000.0,,,1780225900.0,,,1.5,1.5,822437425.0,822437425.0
GLE.PA,2023.0,44359000000.0,10310000000.0,,,42777000000.0,,,494000000.0,,,,,37162000000.0,,,,,,,1679000000.0,,2493000000.0,,,3530798000.0,,,2.17,2.17,799315070.0,799315070.0
GLE.PA,2024.0,52509000000.0,9892000000.0,,,45127000000.0,,,840000000.0,,,,,43657000000.0,,,,,,,1601000000.0,,4200000000.0,,,4637747500.0,,,4.38,4.38,795168649.0,795168649.0
GLEN.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN.L,2021.0,203751000000.0,-1140000000.0,,,1348000000.0,,,-122000000.0,,,,12381000000.0,1993000000.0,10388000000.0,,,,,,3026000000.0,,4974000000.0,,,8545238600.0,,,0.38,0.37,13204101000.0,13336604000.0
GLEN.L,2022.0,255984000000.0,-1336000000.0,,,1771000000.0,,,256000000.0,,,,27517000000.0,2686000000.0,24831000000.0,,,,,,6368000000.0,,17320000000.0,,,19353332000.0,,,1.33,1.32,13042304000.0,13140758000.0
GLEN.L,2023.0,217829000000.0,-1900000000.0,,,2515000000.0,,,-21000000.0,,,,10783000000.0,2084000000.0,8699000000.0,,,,,,2207000000.0,,4280000000.0,,,6519920000.0,,,0.34,0.34,12425821000.0,12537936000.0
GLEN.L,2024.0,230944000000.0,-2334000000.0,,,2921000000.0,,,186000000.0,,,,6650000000.0,2209000000.0,4441000000.0,,,,,,1696000000.0,,-1634000000.0,,,1923520000.0,,,-0.13,-0.13,12152042000.0,12272062000.0
GRF.MC,2021.0,4933118000.0,-256151000.0,,,233813000.0,,,-16302000.0,,,,1962596000.0,1400087000.0,562509000.0,,,,,,85126000.0,,188726000.0,,,205113536.0,,,0.27,0.27,681556937.0,681556937.0
GRF.MC,2022.0,6063967000.0,-462665000.0,,,444543000.0,,,-22235000.0,,,,2213710000.0,1534752000.0,678958000.0,,,,,,90111000.0,,185035000.0,,,170569227.831474,,,0.31,0.31,679805142.0,679805142.0
GRF.MC,2023.0,6591977000.0,-559447000.0,,,516060000.0,,,-3042000.0,,,,2483482000.0,1764905000.0,718577000.0,,,,,,43349000.0,,42318000.0,,,54119372.537086,,,0.09,0.09,679756294.0,679756294.0
GRF.MC,2024.0,7212382000.0,-701124000.0,,,602571000.0,,,,,,,2794538000.0,1639327000.0,1155211000.0,,,,,,231190000.0,,156920000.0,,,192091250.0,,,0.23,0.23,679668551.0,679916715.0
GSK.L,2021.0,24696000000.0,-755000000.0,,,764000000.0,,,,,,,16533000000.0,11655000000.0,4878000000.0,,,,,,83000000.0,,4385000000.0,,,3349189000.0,,,1.095,1.0825,4002400000.0,4052000000.0
GSK.L,2022.0,29324000000.0,-826000000.0,,,826000000.0,,,,,,,19770000000.0,13041000000.0,6729000000.0,,,,,,707000000.0,,14956000000.0,,,4494602000.0,,,3.714,3.662,4026000000.0,4084000000.0
GSK.L,2023.0,30328000000.0,-735000000.0,,,725000000.0,,,,,,,21763000000.0,14418000000.0,7345000000.0,,,,,,756000000.0,,4928000000.0,,,5401375000.0,,,1.216,1.199,4052000000.0,4111000000.0
GSK.L,2024.0,31376000000.0,-603000000.0,,,640000000.0,,,9000000.0,,,,22328000000.0,16786000000.0,5542000000.0,,,,,,526000000.0,,2575000000.0,,,3813691000.0,,,0.632,0.622,4077000000.0,4142000000.0
HEI.DE,2021.0,18719900000.0,-224300000.0,,,229200000.0,,,2063600000.0,,,,11501400000.0,9386400000.0,2115000000.0,,,,,,946700000.0,,1759000000.0,,,1308700900.0,,,8.91,8.91,197308000.0,197308000.0
